facility_id,facility_name,facility_type_name,zip_code,interior_sq_ft,population,density,interior_sq_ft_imputed,population_imputed,density_imputed,sqft_score,population_score,density_score,facility_type_multiplier,facility_staffing_weight,facility_minimum_employees,facility_target_employees,department_id,department_name,department_type_id,department_type_name,department_share,department_target_employees
95,CHILTON - MO/MODULAR BLDG,Post Office,76632,736.0,1350.0,9.9,False,False,False,0.6990375936244241,0.7137460609797514,0.4593152277595514,1.0,0.6467486819251134,4,8,120,FACHMMB632_Delivery,2,Delivery,0.55,4
95,CHILTON - MO/MODULAR BLDG,Post Office,76632,736.0,1350.0,9.9,False,False,False,0.6990375936244241,0.7137460609797514,0.4593152277595514,1.0,0.6467486819251134,4,8,632,FACHMMB632_Logistics,3,Logistics,0.2,2
95,CHILTON - MO/MODULAR BLDG,Post Office,76632,736.0,1350.0,9.9,False,False,False,0.6990375936244241,0.7137460609797514,0.4593152277595514,1.0,0.6467486819251134,4,8,1172,FACHMMB632_Retail Services,1,Retail Services,0.25,2
96,CIBOLO - MAIN OFFICE,Post Office,78108,7465.0,49784.0,680.7,False,False,False,0.9441899923211209,1.0708734072687907,1.2545588066185385,1.0,1.037885253249223,4,10,121,GUCIMO108_Delivery,2,Delivery,0.55,5
96,CIBOLO - MAIN OFFICE,Post Office,78108,7465.0,49784.0,680.7,False,False,False,0.9441899923211209,1.0708734072687907,1.2545588066185385,1.0,1.037885253249223,4,10,633,GUCIMO108_Logistics,3,Logistics,0.2,2
96,CIBOLO - MAIN OFFICE,Post Office,78108,7465.0,49784.0,680.7,False,False,False,0.9441899923211209,1.0708734072687907,1.2545588066185385,1.0,1.037885253249223,4,10,1173,GUCIMO108_Retail Services,1,Retail Services,0.25,3
97,CISCO - MAIN OFFICE,Post Office,76437,17613.0,5882.0,5.7,False,False,False,1.0350646925101707,0.8594163296674702,0.3657403554875007,1.0,0.795022471344454,4,8,122,EACIMO437_Delivery,2,Delivery,0.55,4
97,CISCO - MAIN OFFICE,Post Office,76437,17613.0,5882.0,5.7,False,False,False,1.0350646925101707,0.8594163296674702,0.3657403554875007,1.0,0.795022471344454,4,8,634,EACIMO437_Logistics,3,Logistics,0.2,2
97,CISCO - MAIN OFFICE,Post Office,76437,17613.0,5882.0,5.7,False,False,False,1.0350646925101707,0.8594163296674702,0.3657403554875007,1.0,0.795022471344454,4,8,1174,EACIMO437_Retail Services,1,Retail Services,0.25,2
98,CLARKSVILLE - MAIN OFFICE,Post Office,75426,9854.0,4351.0,5.2,False,False,False,0.9735824839339234,0.8295706714624996,0.3508273309570864,1.0,0.7565908358954531,4,8,123,RECLMO426_Delivery,2,Delivery,0.55,4
98,CLARKSVILLE - MAIN OFFICE,Post Office,75426,9854.0,4351.0,5.2,False,False,False,0.9735824839339234,0.8295706714624996,0.3508273309570864,1.0,0.7565908358954531,4,8,635,RECLMO426_Logistics,3,Logistics,0.2,2
98,CLARKSVILLE - MAIN OFFICE,Post Office,75426,9854.0,4351.0,5.2,False,False,False,0.9735824839339234,0.8295706714624996,0.3508273309570864,1.0,0.7565908358954531,4,8,1175,RECLMO426_Retail Services,1,Retail Services,0.25,2
99,CLEBURNE - MAIN OFFICE,Post Office,76033,27820.0,29538.0,64.8,False,False,False,1.0834590578171228,1.019188326266553,0.8050101304539905,1.0,1.0024041446263194,4,9,124,JOCLMO033_Delivery,2,Delivery,0.55,4
99,CLEBURNE - MAIN OFFICE,Post Office,76033,27820.0,29538.0,64.8,False,False,False,1.0834590578171228,1.019188326266553,0.8050101304539905,1.0,1.0024041446263194,4,9,636,JOCLMO033_Logistics,3,Logistics,0.2,2
99,CLEBURNE - MAIN OFFICE,Post Office,76033,27820.0,29538.0,64.8,False,False,False,1.0834590578171228,1.019188326266553,0.8050101304539905,1.0,1.0024041446263194,4,9,1176,JOCLMO033_Retail Services,1,Retail Services,0.25,3
100,CLEVELAND - MAIN OFFICE,Post Office,77327,9160.0,42685.0,48.6,False,False,False,0.9658512366173003,1.0556409568847407,0.7506657618107351,1.0,0.94319026845328,4,9,125,LICLMO327_Delivery,2,Delivery,0.55,4
100,CLEVELAND - MAIN OFFICE,Post Office,77327,9160.0,42685.0,48.6,False,False,False,0.9658512366173003,1.0556409568847407,0.7506657618107351,1.0,0.94319026845328,4,9,637,LICLMO327_Logistics,3,Logistics,0.2,2
100,CLEVELAND - MAIN OFFICE,Post Office,77327,9160.0,42685.0,48.6,False,False,False,0.9658512366173003,1.0556409568847407,0.7506657618107351,1.0,0.94319026845328,4,9,1177,LICLMO327_Retail Services,1,Retail Services,0.25,3
101,CLIFTON - MAIN OFFICE,Post Office,76634,6172.0,7537.0,10.2,False,False,False,0.9240556021340568,0.8839606995653133,0.46453586447698686,1.0,0.79466262787676,4,8,126,BOCLMO634_Delivery,2,Delivery,0.55,4
101,CLIFTON - MAIN OFFICE,Post Office,76634,6172.0,7537.0,10.2,False,False,False,0.9240556021340568,0.8839606995653133,0.46453586447698686,1.0,0.79466262787676,4,8,638,BOCLMO634_Logistics,3,Logistics,0.2,2
101,CLIFTON - MAIN OFFICE,Post Office,76634,6172.0,7537.0,10.2,False,False,False,0.9240556021340568,0.8839606995653133,0.46453586447698686,1.0,0.79466262787676,4,8,1178,BOCLMO634_Retail Services,1,Retail Services,0.25,2
102,CLUTE - MAIN OFFICE,Post Office,77531,11125.0,16406.0,539.1,False,False,False,0.9864255230075502,0.9609682757699035,1.2097888395721672,1.0,1.0194989441456492,4,10,127,BRCLMO531_Delivery,2,Delivery,0.55,5
102,CLUTE - MAIN OFFICE,Post Office,77531,11125.0,16406.0,539.1,False,False,False,0.9864255230075502,0.9609682757699035,1.2097888395721672,1.0,1.0194989441456492,4,10,639,BRCLMO531_Logistics,3,Logistics,0.2,2
102,CLUTE - MAIN OFFICE,Post Office,77531,11125.0,16406.0,539.1,False,False,False,0.9864255230075502,0.9609682757699035,1.2097888395721672,1.0,1.0194989441456492,4,10,1179,BRCLMO531_Retail Services,1,Retail Services,0.25,3
103,COLEMAN - MAIN OFFICE,Post Office,76834,13609.0,4981.0,4.4,False,False,False,1.0077611161982092,0.8429568410047438,0.3242635572453005,1.0,0.7613774834441664,4,8,128,COCOMO834_Delivery,2,Delivery,0.55,4
103,COLEMAN - MAIN OFFICE,Post Office,76834,13609.0,4981.0,4.4,False,False,False,1.0077611161982092,0.8429568410047438,0.3242635572453005,1.0,0.7613774834441664,4,8,640,COCOMO834_Logistics,3,Logistics,0.2,2
103,COLEMAN - MAIN OFFICE,Post Office,76834,13609.0,4981.0,4.4,False,False,False,1.0077611161982092,0.8429568410047438,0.3242635572453005,1.0,0.7613774834441664,4,8,1180,COCOMO834_Retail Services,1,Retail Services,0.25,2
104,COLLEGE STATION - MAIN OFFICE,Post Office,77840,26279.0,54864.0,2125.7,False,False,False,1.0774260876810007,1.0804937096876044,1.4733247593691734,1.0,1.1479953099044116,4,10,129,BRCOMO840_Delivery,2,Delivery,0.55,5
104,COLLEGE STATION - MAIN OFFICE,Post Office,77840,26279.0,54864.0,2125.7,False,False,False,1.0774260876810007,1.0804937096876044,1.4733247593691734,1.0,1.1479953099044116,4,10,641,BRCOMO840_Logistics,3,Logistics,0.2,2
104,COLLEGE STATION - MAIN OFFICE,Post Office,77840,26279.0,54864.0,2125.7,False,False,False,1.0774260876810007,1.0804937096876044,1.4733247593691734,1.0,1.1479953099044116,4,10,1181,BRCOMO840_Retail Services,1,Retail Services,0.25,3
105,COLLEYVILLE - MAIN OFFICE,Post Office,76034,17333.0,26103.0,771.2,False,False,False,1.0333681633296619,1.0069480398466137,1.2785274640491295,1.0,1.0699701680744702,4,10,130,TACOMO034_Delivery,2,Delivery,0.55,5
105,COLLEYVILLE - MAIN OFFICE,Post Office,76034,17333.0,26103.0,771.2,False,False,False,1.0333681633296619,1.0069480398466137,1.2785274640491295,1.0,1.0699701680744702,4,10,642,TACOMO034_Logistics,3,Logistics,0.2,2
105,COLLEYVILLE - MAIN OFFICE,Post Office,76034,17333.0,26103.0,771.2,False,False,False,1.0333681633296619,1.0069480398466137,1.2785274640491295,1.0,1.0699701680744702,4,10,1182,TACOMO034_Retail Services,1,Retail Services,0.25,3
106,COLORADO CITY - MAIN OFFICE,Post Office,79512,6339.0,7834.0,5.0,False,False,False,0.9268817647726236,0.887786960961399,0.34452245003462356,1.0,0.7506686917883681,4,8,131,MICOMO512_Delivery,2,Delivery,0.55,4
106,COLORADO CITY - MAIN OFFICE,Post Office,79512,6339.0,7834.0,5.0,False,False,False,0.9268817647726236,0.887786960961399,0.34452245003462356,1.0,0.7506686917883681,4,8,643,MICOMO512_Logistics,3,Logistics,0.2,2
106,COLORADO CITY - MAIN OFFICE,Post Office,79512,6339.0,7834.0,5.0,False,False,False,0.9268817647726236,0.887786960961399,0.34452245003462356,1.0,0.7506686917883681,4,8,1183,MICOMO512_Retail Services,1,Retail Services,0.25,2
107,COMSTOCK - MPO/MODULAR BLDG,Post Office,78837,736.0,128.0,0.1,False,False,False,0.6990375936244241,0.4811852229409627,0.018326397724340464,1.0,0.30168892826585164,4,6,132,VACOMMB837_Delivery,2,Delivery,0.55,3
107,COMSTOCK - MPO/MODULAR BLDG,Post Office,78837,736.0,128.0,0.1,False,False,False,0.6990375936244241,0.4811852229409627,0.018326397724340464,1.0,0.30168892826585164,4,6,644,VACOMMB837_Logistics,3,Logistics,0.2,1
107,COMSTOCK - MPO/MODULAR BLDG,Post Office,78837,736.0,128.0,0.1,False,False,False,0.6990375936244241,0.4811852229409627,0.018326397724340464,1.0,0.30168892826585164,4,6,1184,VACOMMB837_Retail Services,1,Retail Services,0.25,2
108,CONCEPCION - MPO/MODULAR BLDG.,Post Office,78349,700.0,438.0,1.4,False,False,False,0.6937354595425006,0.6024453133081977,0.16833656498091817,1.0,0.5009656265061428,4,7,133,DUCOMMB349_Delivery,2,Delivery,0.55,3
108,CONCEPCION - MPO/MODULAR BLDG.,Post Office,78349,700.0,438.0,1.4,False,False,False,0.6937354595425006,0.6024453133081977,0.16833656498091817,1.0,0.5009656265061428,4,7,645,DUCOMMB349_Logistics,3,Logistics,0.2,2
108,CONCEPCION - MPO/MODULAR BLDG.,Post Office,78349,700.0,438.0,1.4,False,False,False,0.6937354595425006,0.6024453133081977,0.16833656498091817,1.0,0.5009656265061428,4,7,1185,DUCOMMB349_Retail Services,1,Retail Services,0.25,2
109,CONROE - MAIN OFFICE,Post Office,77301,39276.0,37769.0,722.9,False,False,False,1.1199692417442575,1.0435261204867308,1.2661079308756797,1.0,1.123694333788475,4,10,134,MOCOMO301_Delivery,2,Delivery,0.55,5
109,CONROE - MAIN OFFICE,Post Office,77301,39276.0,37769.0,722.9,False,False,False,1.1199692417442575,1.0435261204867308,1.2661079308756797,1.0,1.123694333788475,4,10,646,MOCOMO301_Logistics,3,Logistics,0.2,2
109,CONROE - MAIN OFFICE,Post Office,77301,39276.0,37769.0,722.9,False,False,False,1.1199692417442575,1.0435261204867308,1.2661079308756797,1.0,1.123694333788475,4,10,1186,MOCOMO301_Retail Services,1,Retail Services,0.25,3
110,CONVERSE - MAIN OFFICE,Post Office,78109,11912.0,63067.0,874.9,False,False,False,0.9936614879082815,1.0942899895867113,1.3027565554012588,1.0,1.079770878361624,4,10,135,BECOMO109_Delivery,2,Delivery,0.55,5
110,CONVERSE - MAIN OFFICE,Post Office,78109,11912.0,63067.0,874.9,False,False,False,0.9936614879082815,1.0942899895867113,1.3027565554012588,1.0,1.079770878361624,4,10,647,BECOMO109_Logistics,3,Logistics,0.2,2
110,CONVERSE - MAIN OFFICE,Post Office,78109,11912.0,63067.0,874.9,False,False,False,0.9936614879082815,1.0942899895867113,1.3027565554012588,1.0,1.079770878361624,4,10,1187,BECOMO109_Retail Services,1,Retail Services,0.25,3
111,COOPER - MAIN OFFICE,Post Office,75432,7333.0,3049.0,11.4,False,False,False,0.9423013919586862,0.7943721069082293,0.48410680790830257,1.0,0.7835926436719286,4,8,136,DECOMO432_Delivery,2,Delivery,0.55,4
111,COOPER - MAIN OFFICE,Post Office,75432,7333.0,3049.0,11.4,False,False,False,0.9423013919586862,0.7943721069082293,0.48410680790830257,1.0,0.7835926436719286,4,8,648,DECOMO432_Logistics,3,Logistics,0.2,2
111,COOPER - MAIN OFFICE,Post Office,75432,7333.0,3049.0,11.4,False,False,False,0.9423013919586862,0.7943721069082293,0.48410680790830257,1.0,0.7835926436719286,4,8,1188,DECOMO432_Retail Services,1,Retail Services,0.25,2
112,COPPELL - MAIN OFFICE,Post Office,75019,17630.0,44917.0,1009.1,False,False,False,1.0351668259071825,1.060687419096473,1.3301668196516596,1.0,1.0963838261727759,4,10,137,DACOMO019_Delivery,2,Delivery,0.55,5
112,COPPELL - MAIN OFFICE,Post Office,75019,17630.0,44917.0,1009.1,False,False,False,1.0351668259071825,1.060687419096473,1.3301668196516596,1.0,1.0963838261727759,4,10,649,DACOMO019_Logistics,3,Logistics,0.2,2
112,COPPELL - MAIN OFFICE,Post Office,75019,17630.0,44917.0,1009.1,False,False,False,1.0351668259071825,1.060687419096473,1.3301668196516596,1.0,1.0963838261727759,4,10,1189,DACOMO019_Retail Services,1,Retail Services,0.25,3
113,COPPERAS COVE - MAIN OFFICE,Post Office,76522,9679.0,42118.0,141.4,False,False,False,0.9716855483303422,1.0543169481689354,0.9534554334034334,1.0,0.9920060201782248,4,9,138,COCOMO522_Delivery,2,Delivery,0.55,4
113,COPPERAS COVE - MAIN OFFICE,Post Office,76522,9679.0,42118.0,141.4,False,False,False,0.9716855483303422,1.0543169481689354,0.9534554334034334,1.0,0.9920060201782248,4,9,650,COCOMO522_Logistics,3,Logistics,0.2,2
113,COPPERAS COVE - MAIN OFFICE,Post Office,76522,9679.0,42118.0,141.4,False,False,False,0.9716855483303422,1.0543169481689354,0.9534554334034334,1.0,0.9920060201782248,4,9,1190,COCOMO522_Retail Services,1,Retail Services,0.25,3
114,CORPUS CHRISTI - FLOUR BLUFF STATION,Post Office,78418,6827.0,29790.0,156.8,False,False,False,0.9347325894840042,1.0200294339038192,0.9732005292245636,1.0,0.9673151078519889,4,9,139,NUCOFBS418_Delivery,2,Delivery,0.55,4
114,CORPUS CHRISTI - FLOUR BLUFF STATION,Post Office,78418,6827.0,29790.0,156.8,False,False,False,0.9347325894840042,1.0200294339038192,0.9732005292245636,1.0,0.9673151078519889,4,9,651,NUCOFBS418_Logistics,3,Logistics,0.2,2
114,CORPUS CHRISTI - FLOUR BLUFF STATION,Post Office,78418,6827.0,29790.0,156.8,False,False,False,0.9347325894840042,1.0200294339038192,0.9732005292245636,1.0,0.9673151078519889,4,9,1191,NUCOFBS418_Retail Services,1,Retail Services,0.25,3
115,CORPUS CHRISTI - PORTAIRS STATION,Post Office,78415,15175.0,43080.0,152.4,False,False,False,1.0192918184535937,1.0565529734341874,0.9677628968280829,1.0,1.0196953659526051,4,10,140,NUCOPS415_Delivery,2,Delivery,0.55,5
115,CORPUS CHRISTI - PORTAIRS STATION,Post Office,78415,15175.0,43080.0,152.4,False,False,False,1.0192918184535937,1.0565529734341874,0.9677628968280829,1.0,1.0196953659526051,4,10,652,NUCOPS415_Logistics,3,Logistics,0.2,2
115,CORPUS CHRISTI - PORTAIRS STATION,Post Office,78415,15175.0,43080.0,152.4,False,False,False,1.0192918184535937,1.0565529734341874,0.9677628968280829,1.0,1.0196953659526051,4,10,1192,NUCOPS415_Retail Services,1,Retail Services,0.25,3
116,CORPUS CHRISTI - LAMAR PARK STATION,Post Office,78411,17933.0,23682.0,1490.6,False,False,False,1.036970867973992,0.9973109864357121,1.405118209534565,1.0,1.0891182395496248,4,10,141,NUCOLPS411_Delivery,2,Delivery,0.55,5
116,CORPUS CHRISTI - LAMAR PARK STATION,Post Office,78411,17933.0,23682.0,1490.6,False,False,False,1.036970867973992,0.9973109864357121,1.405118209534565,1.0,1.0891182395496248,4,10,653,NUCOLPS411_Logistics,3,Logistics,0.2,2
116,CORPUS CHRISTI - LAMAR PARK STATION,Post Office,78411,17933.0,23682.0,1490.6,False,False,False,1.036970867973992,0.9973109864357121,1.405118209534565,1.0,1.0891182395496248,4,10,1193,NUCOLPS411_Retail Services,1,Retail Services,0.25,3
117,CORPUS CHRISTI - SOUTHSIDE STATION,Post Office,78413,8609.0,34289.0,1680.1,False,False,False,0.9592838089859096,1.0339553759552014,1.428114896015754,1.0,1.0623722687291859,4,10,142,NUCOSS413_Delivery,2,Delivery,0.55,5
117,CORPUS CHRISTI - SOUTHSIDE STATION,Post Office,78413,8609.0,34289.0,1680.1,False,False,False,0.9592838089859096,1.0339553759552014,1.428114896015754,1.0,1.0623722687291859,4,10,654,NUCOSS413_Logistics,3,Logistics,0.2,2
117,CORPUS CHRISTI - SOUTHSIDE STATION,Post Office,78413,8609.0,34289.0,1680.1,False,False,False,0.9592838089859096,1.0339553759552014,1.428114896015754,1.0,1.0623722687291859,4,10,1194,NUCOSS413_Retail Services,1,Retail Services,0.25,3
118,CORPUS CHRISTI - SIX POINTS STATION,Post Office,78404,6794.0,12635.0,1516.6,False,False,False,0.9342196591663289,0.9351101867189909,1.4084409843991883,1.0,1.014450985292044,4,10,143,NUCOSPS404_Delivery,2,Delivery,0.55,5
118,CORPUS CHRISTI - SIX POINTS STATION,Post Office,78404,6794.0,12635.0,1516.6,False,False,False,0.9342196591663289,0.9351101867189909,1.4084409843991883,1.0,1.014450985292044,4,10,655,NUCOSPS404_Logistics,3,Logistics,0.2,2
118,CORPUS CHRISTI - SIX POINTS STATION,Post Office,78404,6794.0,12635.0,1516.6,False,False,False,0.9342196591663289,0.9351101867189909,1.4084409843991883,1.0,1.014450985292044,4,10,1195,NUCOSPS404_Retail Services,1,Retail Services,0.25,3
119,CORSICANA - MAIN OFFICE,Post Office,75110,25428.0,31552.0,88.6,False,False,False,1.0739409577661672,1.0257189595922223,0.8643742953306355,1.0,1.0142361514844986,4,10,144,NACOMO110_Delivery,2,Delivery,0.55,5
119,CORSICANA - MAIN OFFICE,Post Office,75110,25428.0,31552.0,88.6,False,False,False,1.0739409577661672,1.0257189595922223,0.8643742953306355,1.0,1.0142361514844986,4,10,656,NACOMO110_Logistics,3,Logistics,0.2,2
119,CORSICANA - MAIN OFFICE,Post Office,75110,25428.0,31552.0,88.6,False,False,False,1.0739409577661672,1.0257189595922223,0.8643742953306355,1.0,1.0142361514844986,4,10,1196,NACOMO110_Retail Services,1,Retail Services,0.25,3
120,COTTON CENTER - MPO/MODULAR BUILDING,Post Office,79021,700.0,46.0,2.4,False,False,False,0.6937354595425006,0.3812151535770665,0.23530954753445577,1.0,0.4669559389069843,4,7,145,HACOMMB021_Delivery,2,Delivery,0.55,3
120,COTTON CENTER - MPO/MODULAR BUILDING,Post Office,79021,700.0,46.0,2.4,False,False,False,0.6937354595425006,0.3812151535770665,0.23530954753445577,1.0,0.4669559389069843,4,7,657,HACOMMB021_Logistics,3,Logistics,0.2,2
120,COTTON CENTER - MPO/MODULAR BUILDING,Post Office,79021,700.0,46.0,2.4,False,False,False,0.6937354595425006,0.3812151535770665,0.23530954753445577,1.0,0.4669559389069843,4,7,1197,HACOMMB021_Retail Services,1,Retail Services,0.25,2
121,CRANE - MAIN OFFICE,Post Office,79731,4284.0,4196.0,3.7,False,False,False,0.8854050399874241,0.8259799084088015,0.29756785787451445,1.0,0.6972347813679579,4,8,146,CRCRMO731_Delivery,2,Delivery,0.55,4
121,CRANE - MAIN OFFICE,Post Office,79731,4284.0,4196.0,3.7,False,False,False,0.8854050399874241,0.8259799084088015,0.29756785787451445,1.0,0.6972347813679579,4,8,658,CRCRMO731_Logistics,3,Logistics,0.2,2
121,CRANE - MAIN OFFICE,Post Office,79731,4284.0,4196.0,3.7,False,False,False,0.8854050399874241,0.8259799084088015,0.29756785787451445,1.0,0.6972347813679579,4,8,1198,CRCRMO731_Retail Services,1,Retail Services,0.25,2
122,CROCKETT - MAIN OFFICE,Post Office,75835,9584.0,12439.0,10.2,False,False,False,0.9706413705458962,0.9335623347395429,0.46453586447698686,1.0,0.8278968786433164,4,9,147,HOCRMO835_Delivery,2,Delivery,0.55,4
122,CROCKETT - MAIN OFFICE,Post Office,75835,9584.0,12439.0,10.2,False,False,False,0.9706413705458962,0.9335623347395429,0.46453586447698686,1.0,0.8278968786433164,4,9,659,HOCRMO835_Logistics,3,Logistics,0.2,2
122,CROCKETT - MAIN OFFICE,Post Office,75835,9584.0,12439.0,10.2,False,False,False,0.9706413705458962,0.9335623347395429,0.46453586447698686,1.0,0.8278968786433164,4,9,1199,HOCRMO835_Retail Services,1,Retail Services,0.25,3
123,CROSBY - MAIN OFFICE,Post Office,77532,12874.0,33780.0,158.0,False,False,False,1.0018833104889568,1.0324746096675792,0.9746572152857632,1.0,1.005408993263615,4,9,148,HACRMO532_Delivery,2,Delivery,0.55,4
123,CROSBY - MAIN OFFICE,Post Office,77532,12874.0,33780.0,158.0,False,False,False,1.0018833104889568,1.0324746096675792,0.9746572152857632,1.0,1.005408993263615,4,9,660,HACRMO532_Logistics,3,Logistics,0.2,2
123,CROSBY - MAIN OFFICE,Post Office,77532,12874.0,33780.0,158.0,False,False,False,1.0018833104889568,1.0324746096675792,0.9746572152857632,1.0,1.005408993263615,4,9,1200,HACRMO532_Retail Services,1,Retail Services,0.25,3
124,CROWLEY - MAIN OFFICE,Post Office,76036,7100.0,36044.0,315.8,False,False,False,0.9388832256336651,1.038897555929765,1.1072097286472362,1.0,1.0002846076372827,4,9,149,TACRMO036_Delivery,2,Delivery,0.55,4
124,CROWLEY - MAIN OFFICE,Post Office,76036,7100.0,36044.0,315.8,False,False,False,0.9388832256336651,1.038897555929765,1.1072097286472362,1.0,1.0002846076372827,4,9,661,TACRMO036_Logistics,3,Logistics,0.2,2
124,CROWLEY - MAIN OFFICE,Post Office,76036,7100.0,36044.0,315.8,False,False,False,0.9388832256336651,1.038897555929765,1.1072097286472362,1.0,1.0002846076372827,4,9,1201,TACRMO036_Retail Services,1,Retail Services,0.25,3
125,CUERO - MAIN OFFICE,Post Office,77954,6027.0,11424.0,11.6,False,False,False,0.9215390301399095,0.9251350155540129,0.4871833797901529,1.0,0.8121886111364411,4,8,150,DECUMO954_Delivery,2,Delivery,0.55,4
125,CUERO - MAIN OFFICE,Post Office,77954,6027.0,11424.0,11.6,False,False,False,0.9215390301399095,0.9251350155540129,0.4871833797901529,1.0,0.8121886111364411,4,8,662,DECUMO954_Logistics,3,Logistics,0.2,2
125,CUERO - MAIN OFFICE,Post Office,77954,6027.0,11424.0,11.6,False,False,False,0.9215390301399095,0.9251350155540129,0.4871833797901529,1.0,0.8121886111364411,4,8,1202,DECUMO954_Retail Services,1,Retail Services,0.25,2
126,CUNEY - MPO/MODULAR BLDG,Post Office,75759,1464.0,278.0,29.4,False,False,False,0.771774928343261,0.5575638874931836,0.6565346259671686,1.0,0.6777745408635453,4,8,151,CHCUMMB759_Delivery,2,Delivery,0.55,4
126,CUNEY - MPO/MODULAR BLDG,Post Office,75759,1464.0,278.0,29.4,False,False,False,0.771774928343261,0.5575638874931836,0.6565346259671686,1.0,0.6777745408635453,4,8,663,CHCUMMB759_Logistics,3,Logistics,0.2,2
126,CUNEY - MPO/MODULAR BLDG,Post Office,75759,1464.0,278.0,29.4,False,False,False,0.771774928343261,0.5575638874931836,0.6565346259671686,1.0,0.6777745408635453,4,8,1203,CHCUMMB759_Retail Services,1,Retail Services,0.25,2
127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,75434,1500.0,6.0,0.2,False,False,False,0.7743451407704195,0.1926706487797547,0.035057088029701984,1.0,0.2747053543578987,4,6,152,LACUMMB434_Delivery,2,Delivery,0.55,3
127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,75434,1500.0,6.0,0.2,False,False,False,0.7743451407704195,0.1926706487797547,0.035057088029701984,1.0,0.2747053543578987,4,6,664,LACUMMB434_Logistics,3,Logistics,0.2,1
127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,75434,1500.0,6.0,0.2,False,False,False,0.7743451407704195,0.1926706487797547,0.035057088029701984,1.0,0.2747053543578987,4,6,1204,LACUMMB434_Retail Services,1,Retail Services,0.25,2
128,CYPRESS - MAIN OFFICE,Post Office,77429,25741.0,96334.0,984.2,False,False,False,1.0752361737242677,1.1362337513407208,1.325367479791471,1.0,1.1398809642851642,4,10,153,HACYMO429_Delivery,2,Delivery,0.55,5
128,CYPRESS - MAIN OFFICE,Post Office,77429,25741.0,96334.0,984.2,False,False,False,1.0752361737242677,1.1362337513407208,1.325367479791471,1.0,1.1398809642851642,4,10,665,HACYMO429_Logistics,3,Logistics,0.2,2
128,CYPRESS - MAIN OFFICE,Post Office,77429,25741.0,96334.0,984.2,False,False,False,1.0752361737242677,1.1362337513407208,1.325367479791471,1.0,1.1398809642851642,4,10,1205,HACYMO429_Retail Services,1,Retail Services,0.25,3
129,DAINGERFIELD - MAIN OFFICE,Post Office,75638,8495.0,5212.0,23.5,False,False,False,0.9578726395874605,0.8474445207811265,0.6150461143053035,1.0,0.8450235311870389,4,9,154,MODAMO638_Delivery,2,Delivery,0.55,4
129,DAINGERFIELD - MAIN OFFICE,Post Office,75638,8495.0,5212.0,23.5,False,False,False,0.9578726395874605,0.8474445207811265,0.6150461143053035,1.0,0.8450235311870389,4,9,666,MODAMO638_Logistics,3,Logistics,0.2,2
129,DAINGERFIELD - MAIN OFFICE,Post Office,75638,8495.0,5212.0,23.5,False,False,False,0.9578726395874605,0.8474445207811265,0.6150461143053035,1.0,0.8450235311870389,4,9,1206,MODAMO638_Retail Services,1,Retail Services,0.25,3
130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,75230,13466.0,27763.0,1502.3,False,False,False,1.0066428225269368,1.0130523633103012,1.4066205679693717,1.0,1.0783572476308594,4,10,155,DADARPS230_Delivery,2,Delivery,0.55,5
130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,75230,13466.0,27763.0,1502.3,False,False,False,1.0066428225269368,1.0130523633103012,1.4066205679693717,1.0,1.0783572476308594,4,10,667,DADARPS230_Logistics,3,Logistics,0.2,2
130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,75230,13466.0,27763.0,1502.3,False,False,False,1.0066428225269368,1.0130523633103012,1.4066205679693717,1.0,1.0783572476308594,4,10,1207,DADARPS230_Retail Services,1,Retail Services,0.25,3
131,DALLAS - LAKE HIGHLANDS STA,Post Office,75238,11218.0,33199.0,1947.5,False,False,False,0.987306818267139,1.0307568667363354,1.456497878296376,1.0,1.0810229408097423,4,10,156,DADALHS238_Delivery,2,Delivery,0.55,5
131,DALLAS - LAKE HIGHLANDS STA,Post Office,75238,11218.0,33199.0,1947.5,False,False,False,0.987306818267139,1.0307568667363354,1.456497878296376,1.0,1.0810229408097423,4,10,668,DADALHS238_Logistics,3,Logistics,0.2,2
131,DALLAS - LAKE HIGHLANDS STA,Post Office,75238,11218.0,33199.0,1947.5,False,False,False,0.987306818267139,1.0307568667363354,1.456497878296376,1.0,1.0810229408097423,4,10,1208,DADALHS238_Retail Services,1,Retail Services,0.25,3
132,DALLAS - WHITE ROCK STATION,Post Office,75218,11040.0,22544.0,1261.7,False,False,False,0.985613570794464,0.9924351662543857,1.3730846489558062,1.0,1.055366836914519,4,10,157,DADAWRS218_Delivery,2,Delivery,0.55,5
132,DALLAS - WHITE ROCK STATION,Post Office,75218,11040.0,22544.0,1261.7,False,False,False,0.985613570794464,0.9924351662543857,1.3730846489558062,1.0,1.055366836914519,4,10,669,DADAWRS218_Logistics,3,Logistics,0.2,2
132,DALLAS - WHITE ROCK STATION,Post Office,75218,11040.0,22544.0,1261.7,False,False,False,0.985613570794464,0.9924351662543857,1.3730846489558062,1.0,1.055366836914519,4,10,1209,DADAWRS218_Retail Services,1,Retail Services,0.25,3
