package_id_hex,event_type_name,package_movement_event_type_id,package_status_name,package_status_id,facility_id,from_facility_id,to_facility_id,processed_by_employee_id,event_timestamp,expected_event_at,delay_minutes,delay_reason,movement_note
1c4b019cf3db52efba1a184f4f1ebead,Received At Facility,1,Received,1,319,,,,2017-02-03 13:01:08,,0,,P2P origin lifecycle: Received At Facility
1c4b019cf3db52efba1a184f4f1ebead,Sorted At Facility,4,Processing,2,319,,,,2017-02-03 13:38:08,,0,,P2P origin lifecycle: Sorted At Facility
1c4b019cf3db52efba1a184f4f1ebead,Departed Facility,5,In Transit,4,319,319.0,,,2017-02-06 12:12:05,,0,,P2P origin lifecycle: Departed Facility
1c571a9a2ca05de49c77c37feba2f305,Received At Facility,1,Received,1,229,,,,2017-02-07 01:07:15,,0,,P2P origin lifecycle: Received At Facility
1c571a9a2ca05de49c77c37feba2f305,Sorted At Facility,4,Processing,2,229,,,,2017-02-07 01:50:15,,0,,P2P origin lifecycle: Sorted At Facility
1c571a9a2ca05de49c77c37feba2f305,Departed Facility,5,In Transit,4,229,229.0,,,2017-02-08 09:13:38,,0,,P2P origin lifecycle: Departed Facility
1caf8f9061da53a0afcb1384612570fc,Received At Facility,1,Received,1,516,,,,2016-10-06 22:57:04,,0,,P2P origin lifecycle: Received At Facility
1caf8f9061da53a0afcb1384612570fc,Sorted At Facility,4,Processing,2,516,,,,2016-10-07 13:08:03,,0,,P2P origin lifecycle: Sorted At Facility
1caf8f9061da53a0afcb1384612570fc,Departed Facility,5,In Transit,4,516,516.0,,,2016-10-11 13:08:04,,0,,P2P origin lifecycle: Departed Facility
1cdd18574ba757458cdee60c71bbb06e,Received At Facility,1,Received,1,195,,,,2017-01-12 21:59:50,,0,,P2P origin lifecycle: Received At Facility
1cdd18574ba757458cdee60c71bbb06e,Sorted At Facility,4,Processing,2,195,,,,2017-01-12 23:28:50,,0,,P2P origin lifecycle: Sorted At Facility
1cdd18574ba757458cdee60c71bbb06e,Departed Facility,5,In Transit,4,195,195.0,,,2017-01-17 07:07:16,,0,,P2P origin lifecycle: Departed Facility
1ce5465da2dc5786ac8407adf9a2033c,Received At Facility,1,Received,1,268,,,,2017-02-02 11:18:57,,0,,P2P origin lifecycle: Received At Facility
1ce5465da2dc5786ac8407adf9a2033c,Sorted At Facility,4,Processing,2,268,,,,2017-02-02 19:46:15,,0,,P2P origin lifecycle: Sorted At Facility
1ce5465da2dc5786ac8407adf9a2033c,Departed Facility,5,In Transit,4,268,268.0,,,2017-02-03 11:32:20,,0,,P2P origin lifecycle: Departed Facility
1cfaf353cc2f5b99a4eaf9366f5adf80,Received At Facility,1,Received,1,442,,,,2017-01-31 18:26:33,,0,,P2P origin lifecycle: Received At Facility
1cfaf353cc2f5b99a4eaf9366f5adf80,Sorted At Facility,4,Processing,2,442,,,,2017-02-02 18:21:21,,0,,P2P origin lifecycle: Sorted At Facility
1cfaf353cc2f5b99a4eaf9366f5adf80,Departed Facility,5,In Transit,4,442,442.0,,,2017-02-06 10:49:07,,0,,P2P origin lifecycle: Departed Facility
1d0e97b8ea7f5989b0054cfb49321c8d,Received At Facility,1,Received,1,185,,,,2016-10-10 01:06:35,,0,,P2P origin lifecycle: Received At Facility
1d0e97b8ea7f5989b0054cfb49321c8d,Sorted At Facility,4,Processing,2,185,,,,2016-10-10 13:26:43,,0,,P2P origin lifecycle: Sorted At Facility
1d0e97b8ea7f5989b0054cfb49321c8d,Departed Facility,5,In Transit,4,185,185.0,,,2016-10-27 19:35:35,,0,,P2P origin lifecycle: Departed Facility
1d407f79923754d1af7263b73140d377,Received At Facility,1,Received,1,13,,,,2017-01-23 02:24:51,,0,,P2P origin lifecycle: Received At Facility
1d407f79923754d1af7263b73140d377,Sorted At Facility,4,Processing,2,13,,,,2017-01-23 02:59:51,,0,,P2P origin lifecycle: Sorted At Facility
1d407f79923754d1af7263b73140d377,Departed Facility,5,In Transit,4,13,13.0,,,2017-01-24 13:20:59,,0,,P2P origin lifecycle: Departed Facility
1d7289ee248359cc9f8111d3154fc7d6,Received At Facility,1,Received,1,319,,,,2017-02-03 11:59:09,,0,,P2P origin lifecycle: Received At Facility
1d7289ee248359cc9f8111d3154fc7d6,Sorted At Facility,4,Processing,2,319,,,,2017-02-03 12:46:09,,0,,P2P origin lifecycle: Sorted At Facility
1d7289ee248359cc9f8111d3154fc7d6,Departed Facility,5,In Transit,4,319,319.0,,,2017-02-06 08:54:52,,0,,P2P origin lifecycle: Departed Facility
1d8c7dede66d5bfdbb1c88bf623241d3,Received At Facility,1,Received,1,329,,,,2017-02-03 16:22:39,,0,,P2P origin lifecycle: Received At Facility
1d8c7dede66d5bfdbb1c88bf623241d3,Sorted At Facility,4,Processing,2,329,,,,2017-02-03 16:36:10,,0,,P2P origin lifecycle: Sorted At Facility
1d8c7dede66d5bfdbb1c88bf623241d3,Departed Facility,5,In Transit,4,329,329.0,,,2017-02-13 17:55:42,,0,,P2P origin lifecycle: Departed Facility
1da845345d325f688585bc904297730c,Received At Facility,1,Received,1,26,,,,2017-01-26 23:29:53,,0,,P2P origin lifecycle: Received At Facility
1da845345d325f688585bc904297730c,Sorted At Facility,4,Processing,2,26,,,,2017-01-27 00:23:53,,0,,P2P origin lifecycle: Sorted At Facility
1da845345d325f688585bc904297730c,Departed Facility,5,In Transit,4,26,26.0,,,2017-01-30 10:40:54,,0,,P2P origin lifecycle: Departed Facility
1dbaa3f5ad615d22a4a511ed675fc8be,Received At Facility,1,Received,1,209,,,,2017-02-06 22:15:37,,0,,P2P origin lifecycle: Received At Facility
1dbaa3f5ad615d22a4a511ed675fc8be,Sorted At Facility,4,Processing,2,209,,,,2017-02-08 04:31:30,,0,,P2P origin lifecycle: Sorted At Facility
1dbaa3f5ad615d22a4a511ed675fc8be,Departed Facility,5,In Transit,4,209,209.0,,,2017-02-09 13:24:30,,0,,P2P origin lifecycle: Departed Facility
1dc664c8f0c25c8d9147c79fa730ed04,Received At Facility,1,Received,1,329,,,,2017-01-24 10:11:49,,0,,P2P origin lifecycle: Received At Facility
1dc664c8f0c25c8d9147c79fa730ed04,Sorted At Facility,4,Processing,2,329,,,,2017-01-24 11:10:49,,0,,P2P origin lifecycle: Sorted At Facility
1dc664c8f0c25c8d9147c79fa730ed04,Departed Facility,5,In Transit,4,329,329.0,,,2017-01-25 04:23:49,,0,,P2P origin lifecycle: Departed Facility
1ddc8cf40cad511dbf9f038d5929f095,Received At Facility,1,Received,1,423,,,,2017-02-07 00:37:50,,0,,P2P origin lifecycle: Received At Facility
1ddc8cf40cad511dbf9f038d5929f095,Sorted At Facility,4,Processing,2,423,,,,2017-02-07 01:28:50,,0,,P2P origin lifecycle: Sorted At Facility
1ddc8cf40cad511dbf9f038d5929f095,Departed Facility,5,In Transit,4,423,423.0,,,2017-02-07 14:56:34,,0,,P2P origin lifecycle: Departed Facility
1df535a303de5c4f9fcf8015991fb80e,Received At Facility,1,Received,1,329,,,,2017-01-17 15:24:29,,0,,P2P origin lifecycle: Received At Facility
1df535a303de5c4f9fcf8015991fb80e,Sorted At Facility,4,Processing,2,329,,,,2017-01-17 16:40:29,,0,,P2P origin lifecycle: Sorted At Facility
1df535a303de5c4f9fcf8015991fb80e,Departed Facility,5,In Transit,4,329,329.0,,,2017-01-19 02:16:29,,0,,P2P origin lifecycle: Departed Facility
1df645d2ad525a0a860d6a337927c5f3,Received At Facility,1,Received,1,134,,,,2017-02-08 21:23:57,,0,,P2P origin lifecycle: Received At Facility
1df645d2ad525a0a860d6a337927c5f3,Sorted At Facility,4,Processing,2,134,,,,2017-02-09 03:38:24,,0,,P2P origin lifecycle: Sorted At Facility
1df645d2ad525a0a860d6a337927c5f3,Departed Facility,5,In Transit,4,134,134.0,,,2017-02-10 04:46:24,,0,,P2P origin lifecycle: Departed Facility
1ec9cdda28a950d79829c1d9d8e177c5,Received At Facility,1,Received,1,7,,,,2017-02-06 16:24:54,,0,,P2P origin lifecycle: Received At Facility
1ec9cdda28a950d79829c1d9d8e177c5,Sorted At Facility,4,Processing,2,7,,,,2017-02-07 04:56:23,,0,,P2P origin lifecycle: Sorted At Facility
1ec9cdda28a950d79829c1d9d8e177c5,Departed Facility,5,In Transit,4,7,7.0,,,2017-02-08 05:22:23,,0,,P2P origin lifecycle: Departed Facility
1ef59fa44d725e99afffa6ff200f3c23,Received At Facility,1,Received,1,481,,,,2017-01-27 23:56:17,,0,,P2P origin lifecycle: Received At Facility
1ef59fa44d725e99afffa6ff200f3c23,Sorted At Facility,4,Processing,2,481,,,,2017-01-28 05:01:16,,0,,P2P origin lifecycle: Sorted At Facility
1ef59fa44d725e99afffa6ff200f3c23,Departed Facility,5,In Transit,4,481,481.0,,,2017-01-30 15:45:45,,0,,P2P origin lifecycle: Departed Facility
1efd286e7e045dab9da9ededcee9220d,Received At Facility,1,Received,1,59,,,,2017-02-02 12:32:57,,0,,P2P origin lifecycle: Received At Facility
1efd286e7e045dab9da9ededcee9220d,Sorted At Facility,4,Processing,2,59,,,,2017-02-03 06:06:19,,0,,P2P origin lifecycle: Sorted At Facility
1efd286e7e045dab9da9ededcee9220d,Departed Facility,5,In Transit,4,59,59.0,,,2017-02-03 12:40:55,,0,,P2P origin lifecycle: Departed Facility
1f2639bc10bc58ca97d0cf6bd14d61cf,Received At Facility,1,Received,1,59,,,,2017-02-04 23:46:50,,0,,P2P origin lifecycle: Received At Facility
1f2639bc10bc58ca97d0cf6bd14d61cf,Sorted At Facility,4,Processing,2,59,,,,2017-02-05 00:25:50,,0,,P2P origin lifecycle: Sorted At Facility
1f2639bc10bc58ca97d0cf6bd14d61cf,Departed Facility,5,In Transit,4,59,59.0,,,2017-02-07 06:36:52,,0,,P2P origin lifecycle: Departed Facility
1f66be5bf3b45e319e638e543bf1860d,Received At Facility,1,Received,1,17,,,,2017-01-16 19:33:49,,0,,P2P origin lifecycle: Received At Facility
1f66be5bf3b45e319e638e543bf1860d,Sorted At Facility,4,Processing,2,17,,,,2017-01-17 03:34:19,,0,,P2P origin lifecycle: Sorted At Facility
1f66be5bf3b45e319e638e543bf1860d,Departed Facility,5,In Transit,4,17,17.0,,,2017-01-18 05:10:19,,0,,P2P origin lifecycle: Departed Facility
1f7c7a90eed05791ab033c6ddbf1c52a,Received At Facility,1,Received,1,526,,,,2017-01-17 13:12:06,,0,,P2P origin lifecycle: Received At Facility
1f7c7a90eed05791ab033c6ddbf1c52a,Sorted At Facility,4,Processing,2,526,,,,2017-01-17 14:06:06,,0,,P2P origin lifecycle: Sorted At Facility
1f7c7a90eed05791ab033c6ddbf1c52a,Departed Facility,5,In Transit,4,526,526.0,,,2017-01-17 22:17:06,,0,,P2P origin lifecycle: Departed Facility
1fbfe99178055c4e8d7530ef14e5757e,Received At Facility,1,Received,1,115,,,,2017-02-07 17:45:30,,0,,P2P origin lifecycle: Received At Facility
1fbfe99178055c4e8d7530ef14e5757e,Sorted At Facility,4,Processing,2,115,,,,2017-02-07 18:01:30,,0,,P2P origin lifecycle: Sorted At Facility
1fbfe99178055c4e8d7530ef14e5757e,Departed Facility,5,In Transit,4,115,115.0,,,2017-02-13 17:04:05,,0,,P2P origin lifecycle: Departed Facility
1fc344d7e904553fb0cb2ad2cc97133f,Received At Facility,1,Received,1,521,,,,2017-01-24 23:49:24,,0,,P2P origin lifecycle: Received At Facility
1fc344d7e904553fb0cb2ad2cc97133f,Sorted At Facility,4,Processing,2,521,,,,2017-01-25 23:58:09,,0,,P2P origin lifecycle: Sorted At Facility
1fc344d7e904553fb0cb2ad2cc97133f,Departed Facility,5,In Transit,4,521,521.0,,,2017-01-26 19:07:40,,0,,P2P origin lifecycle: Departed Facility
203284cfd75b52ae89fe8b0f5f22dd17,Received At Facility,1,Received,1,214,,,,2016-10-06 19:45:11,,0,,P2P origin lifecycle: Received At Facility
203284cfd75b52ae89fe8b0f5f22dd17,Sorted At Facility,4,Processing,2,214,,,,2016-10-06 20:35:11,,0,,P2P origin lifecycle: Sorted At Facility
203284cfd75b52ae89fe8b0f5f22dd17,Departed Facility,5,In Transit,4,214,214.0,,,2016-10-21 17:57:01,,0,,P2P origin lifecycle: Departed Facility
206af73b450c52c0826252bde291b57c,Received At Facility,1,Received,1,58,,,,2017-01-23 22:15:59,,0,,P2P origin lifecycle: Received At Facility
206af73b450c52c0826252bde291b57c,Sorted At Facility,4,Processing,2,58,,,,2017-01-23 22:25:20,,0,,P2P origin lifecycle: Sorted At Facility
206af73b450c52c0826252bde291b57c,Departed Facility,5,In Transit,4,58,58.0,,,2017-01-24 13:49:01,,0,,P2P origin lifecycle: Departed Facility
2146e7e8ee795fba88cd4f5246ce3537,Received At Facility,1,Received,1,147,,,,2017-01-26 20:21:48,,0,,P2P origin lifecycle: Received At Facility
2146e7e8ee795fba88cd4f5246ce3537,Sorted At Facility,4,Processing,2,147,,,,2017-01-26 21:39:48,,0,,P2P origin lifecycle: Sorted At Facility
2146e7e8ee795fba88cd4f5246ce3537,Departed Facility,5,In Transit,4,147,147.0,,,2017-01-27 13:21:48,,0,,P2P origin lifecycle: Departed Facility
21553f8c6f9658f3b51731f67887d60f,Received At Facility,1,Received,1,182,,,,2017-02-09 01:22:18,,0,,P2P origin lifecycle: Received At Facility
21553f8c6f9658f3b51731f67887d60f,Sorted At Facility,4,Processing,2,182,,,,2017-02-09 02:04:18,,0,,P2P origin lifecycle: Sorted At Facility
21553f8c6f9658f3b51731f67887d60f,Departed Facility,5,In Transit,4,182,182.0,,,2017-02-10 06:02:18,,0,,P2P origin lifecycle: Departed Facility
2158a516158555519a680ed3116acac8,Received At Facility,1,Received,1,357,,,,2017-02-01 15:16:46,,0,,P2P origin lifecycle: Received At Facility
2158a516158555519a680ed3116acac8,Sorted At Facility,4,Processing,2,357,,,,2017-02-01 16:03:46,,0,,P2P origin lifecycle: Sorted At Facility
2158a516158555519a680ed3116acac8,Departed Facility,5,In Transit,4,357,357.0,,,2017-02-02 18:08:46,,0,,P2P origin lifecycle: Departed Facility
218812b51bed5acaa6676dfbc64dedbd,Received At Facility,1,Received,1,297,,,,2017-01-31 12:55:30,,0,,P2P origin lifecycle: Received At Facility
218812b51bed5acaa6676dfbc64dedbd,Sorted At Facility,4,Processing,2,297,,,,2017-01-31 13:37:30,,0,,P2P origin lifecycle: Sorted At Facility
218812b51bed5acaa6676dfbc64dedbd,Departed Facility,5,In Transit,4,297,297.0,,,2017-02-01 16:30:49,,0,,P2P origin lifecycle: Departed Facility
21f995ec65c45154a72c10a426771001,Received At Facility,1,Received,1,7,,,,2017-02-07 01:46:04,,0,,P2P origin lifecycle: Received At Facility
21f995ec65c45154a72c10a426771001,Sorted At Facility,4,Processing,2,7,,,,2017-02-08 04:35:22,,0,,P2P origin lifecycle: Sorted At Facility
21f995ec65c45154a72c10a426771001,Departed Facility,5,In Transit,4,7,7.0,,,2017-02-13 09:42:04,,0,,P2P origin lifecycle: Departed Facility
220e302a3de759e5b55fc5a40a28aa36,Received At Facility,1,Received,1,460,,,,2017-01-28 19:57:37,,0,,P2P origin lifecycle: Received At Facility
220e302a3de759e5b55fc5a40a28aa36,Sorted At Facility,4,Processing,2,460,,,,2017-01-30 13:31:35,,0,,P2P origin lifecycle: Sorted At Facility
220e302a3de759e5b55fc5a40a28aa36,Departed Facility,5,In Transit,4,460,460.0,,,2017-01-31 10:24:35,,0,,P2P origin lifecycle: Departed Facility
221a795d6b2a55aa8a03296b1ea1dad8,Received At Facility,1,Received,1,350,,,,2017-02-07 19:24:27,,0,,P2P origin lifecycle: Received At Facility
221a795d6b2a55aa8a03296b1ea1dad8,Sorted At Facility,4,Processing,2,350,,,,2017-02-07 19:39:47,,0,,P2P origin lifecycle: Sorted At Facility
221a795d6b2a55aa8a03296b1ea1dad8,Departed Facility,5,In Transit,4,350,350.0,,,2017-02-09 10:02:55,,0,,P2P origin lifecycle: Departed Facility
222f7d43a08d524fb474b3b901e14844,Received At Facility,1,Received,1,109,,,,2017-01-29 20:53:41,,0,,P2P origin lifecycle: Received At Facility
222f7d43a08d524fb474b3b901e14844,Sorted At Facility,4,Processing,2,109,,,,2017-01-29 21:53:41,,0,,P2P origin lifecycle: Sorted At Facility
222f7d43a08d524fb474b3b901e14844,Departed Facility,5,In Transit,4,109,109.0,,,2017-01-30 19:15:41,,0,,P2P origin lifecycle: Departed Facility
2255b7ad63c056239f481fc16ca8bf81,Received At Facility,1,Received,1,204,,,,2017-01-28 19:24:18,,0,,P2P origin lifecycle: Received At Facility
2255b7ad63c056239f481fc16ca8bf81,Sorted At Facility,4,Processing,2,204,,,,2017-01-28 19:49:42,,0,,P2P origin lifecycle: Sorted At Facility
2255b7ad63c056239f481fc16ca8bf81,Departed Facility,5,In Transit,4,204,204.0,,,2017-01-30 15:34:01,,0,,P2P origin lifecycle: Departed Facility
22572b3fc81352439c1fced461f26c91,Received At Facility,1,Received,1,34,,,,2017-02-08 22:22:19,,0,,P2P origin lifecycle: Received At Facility
22572b3fc81352439c1fced461f26c91,Sorted At Facility,4,Processing,2,34,,,,2017-02-08 23:01:19,,0,,P2P origin lifecycle: Sorted At Facility
22572b3fc81352439c1fced461f26c91,Departed Facility,5,In Transit,4,34,34.0,,,2017-02-13 12:22:09,,0,,P2P origin lifecycle: Departed Facility
225dcbbfec2e5a0e8eb222df014c4b68,Received At Facility,1,Received,1,219,,,,2017-01-26 17:14:24,,0,,P2P origin lifecycle: Received At Facility
225dcbbfec2e5a0e8eb222df014c4b68,Sorted At Facility,4,Processing,2,219,,,,2017-01-28 05:02:02,,0,,P2P origin lifecycle: Sorted At Facility
225dcbbfec2e5a0e8eb222df014c4b68,Departed Facility,5,In Transit,4,219,219.0,,,2017-02-01 13:04:57,,0,,P2P origin lifecycle: Departed Facility
226a492b96d1505da6276039ba41993f,Received At Facility,1,Received,1,41,,,,2017-02-06 00:20:10,,0,,P2P origin lifecycle: Received At Facility
226a492b96d1505da6276039ba41993f,Sorted At Facility,4,Processing,2,41,,,,2017-02-06 01:33:37,,0,,P2P origin lifecycle: Sorted At Facility
226a492b96d1505da6276039ba41993f,Departed Facility,5,In Transit,4,41,41.0,,,2017-02-20 07:42:11,,0,,P2P origin lifecycle: Departed Facility
22a4609fc673581f85b895946375fcb5,Received At Facility,1,Received,1,55,,,,2017-02-07 12:42:23,,0,,P2P origin lifecycle: Received At Facility
22a4609fc673581f85b895946375fcb5,Sorted At Facility,4,Processing,2,55,,,,2017-02-09 04:29:32,,0,,P2P origin lifecycle: Sorted At Facility
22a4609fc673581f85b895946375fcb5,Departed Facility,5,In Transit,4,55,55.0,,,2017-02-20 18:08:11,,0,,P2P origin lifecycle: Departed Facility
22b5e11ef9bc590e8b7b0c291549d8df,Received At Facility,1,Received,1,153,,,,2017-01-09 14:22:26,,0,,P2P origin lifecycle: Received At Facility
22b5e11ef9bc590e8b7b0c291549d8df,Sorted At Facility,4,Processing,2,153,,,,2017-01-10 03:53:54,,0,,P2P origin lifecycle: Sorted At Facility
22b5e11ef9bc590e8b7b0c291549d8df,Departed Facility,5,In Transit,4,153,153.0,,,2017-01-11 16:05:40,,0,,P2P origin lifecycle: Departed Facility
22bad4294f285878bd0c7fdb4161b078,Received At Facility,1,Received,1,407,,,,2017-01-31 20:45:08,,0,,P2P origin lifecycle: Received At Facility
22bad4294f285878bd0c7fdb4161b078,Sorted At Facility,4,Processing,2,407,,,,2017-01-31 22:14:08,,0,,P2P origin lifecycle: Sorted At Facility
22bad4294f285878bd0c7fdb4161b078,Departed Facility,5,In Transit,4,407,407.0,,,2017-02-02 13:27:27,,0,,P2P origin lifecycle: Departed Facility
22cbbc677b755df68348538909b07418,Received At Facility,1,Received,1,117,,,,2017-01-26 14:11:58,,0,,P2P origin lifecycle: Received At Facility
22cbbc677b755df68348538909b07418,Sorted At Facility,4,Processing,2,117,,,,2017-01-26 14:55:58,,0,,P2P origin lifecycle: Sorted At Facility
22cbbc677b755df68348538909b07418,Departed Facility,5,In Transit,4,117,117.0,,,2017-01-27 15:16:14,,0,,P2P origin lifecycle: Departed Facility
2303f13a819951a9b16fa4e6bbceffbe,Received At Facility,1,Received,1,434,,,,2017-02-01 18:57:24,,0,,P2P origin lifecycle: Received At Facility
2303f13a819951a9b16fa4e6bbceffbe,Sorted At Facility,4,Processing,2,434,,,,2017-02-01 19:14:24,,0,,P2P origin lifecycle: Sorted At Facility
2303f13a819951a9b16fa4e6bbceffbe,Departed Facility,5,In Transit,4,434,434.0,,,2017-02-02 12:51:24,,0,,P2P origin lifecycle: Departed Facility
232e6ad875015895ace1f1cf8771b25d,Received At Facility,1,Received,1,295,,,,2017-02-08 22:28:37,,0,,P2P origin lifecycle: Received At Facility
232e6ad875015895ace1f1cf8771b25d,Sorted At Facility,4,Processing,2,295,,,,2017-02-08 23:00:37,,0,,P2P origin lifecycle: Sorted At Facility
232e6ad875015895ace1f1cf8771b25d,Departed Facility,5,In Transit,4,295,295.0,,,2017-03-01 13:11:15,,0,,P2P origin lifecycle: Departed Facility
23476cf36dbc5e3e8c690bbc12f114e2,Received At Facility,1,Received,1,62,,,,2017-02-03 14:05:57,,0,,P2P origin lifecycle: Received At Facility
23476cf36dbc5e3e8c690bbc12f114e2,Sorted At Facility,4,Processing,2,62,,,,2017-02-04 03:28:22,,0,,P2P origin lifecycle: Sorted At Facility
23476cf36dbc5e3e8c690bbc12f114e2,Departed Facility,5,In Transit,4,62,62.0,,,2017-02-06 10:09:38,,0,,P2P origin lifecycle: Departed Facility
236bea7581055f39abfeb21512749cf6,Received At Facility,1,Received,1,296,,,,2017-02-06 15:08:46,,0,,P2P origin lifecycle: Received At Facility
236bea7581055f39abfeb21512749cf6,Sorted At Facility,4,Processing,2,296,,,,2017-02-06 15:21:46,,0,,P2P origin lifecycle: Sorted At Facility
236bea7581055f39abfeb21512749cf6,Departed Facility,5,In Transit,4,296,296.0,,,2017-02-07 18:50:49,,0,,P2P origin lifecycle: Departed Facility
2375625a8064527387e6c8ad0787aa31,Received At Facility,1,Received,1,317,,,,2017-01-19 11:40:22,,0,,P2P origin lifecycle: Received At Facility
2375625a8064527387e6c8ad0787aa31,Sorted At Facility,4,Processing,2,317,,,,2017-01-19 11:51:22,,0,,P2P origin lifecycle: Sorted At Facility
2375625a8064527387e6c8ad0787aa31,Departed Facility,5,In Transit,4,317,317.0,,,2017-01-20 15:04:33,,0,,P2P origin lifecycle: Departed Facility
23b3aea7a5ee53f886a5f16ce643479e,Received At Facility,1,Received,1,463,,,,2016-10-04 01:17:30,,0,,P2P origin lifecycle: Received At Facility
23b3aea7a5ee53f886a5f16ce643479e,Sorted At Facility,4,Processing,2,463,,,,2016-10-04 12:54:19,,0,,P2P origin lifecycle: Sorted At Facility
23b3aea7a5ee53f886a5f16ce643479e,Departed Facility,5,In Transit,4,463,463.0,,,2016-10-21 16:49:36,,0,,P2P origin lifecycle: Departed Facility
23bb0633a0c65e179079bb469740219c,Received At Facility,1,Received,1,278,,,,2016-10-05 10:47:43,,0,,P2P origin lifecycle: Received At Facility
23bb0633a0c65e179079bb469740219c,Sorted At Facility,4,Processing,2,278,,,,2016-10-07 03:50:21,,0,,P2P origin lifecycle: Sorted At Facility
23bb0633a0c65e179079bb469740219c,Departed Facility,5,In Transit,4,278,278.0,,,2016-10-11 03:50:22,,0,,P2P origin lifecycle: Departed Facility
23d6e709b9ce55ada7faf05ec82fbe79,Received At Facility,1,Received,1,309,,,,2016-10-04 14:38:29,,0,,P2P origin lifecycle: Received At Facility
23d6e709b9ce55ada7faf05ec82fbe79,Sorted At Facility,4,Processing,2,309,,,,2016-10-04 15:48:29,,0,,P2P origin lifecycle: Sorted At Facility
23d6e709b9ce55ada7faf05ec82fbe79,Departed Facility,5,In Transit,4,309,309.0,,,2016-10-08 15:13:32,,0,,P2P origin lifecycle: Departed Facility
2401cdeb2f835aefa3e98d34084365fb,Received At Facility,1,Received,1,376,,,,2017-02-07 23:10:49,,0,,P2P origin lifecycle: Received At Facility
2401cdeb2f835aefa3e98d34084365fb,Sorted At Facility,4,Processing,2,376,,,,2017-02-08 00:00:49,,0,,P2P origin lifecycle: Sorted At Facility
2401cdeb2f835aefa3e98d34084365fb,Departed Facility,5,In Transit,4,376,376.0,,,2017-02-10 15:58:01,,0,,P2P origin lifecycle: Departed Facility
24a046b7ccb85d0db948a2007e3300a6,Received At Facility,1,Received,1,466,,,,2017-02-07 18:15:54,,0,,P2P origin lifecycle: Received At Facility
24a046b7ccb85d0db948a2007e3300a6,Sorted At Facility,4,Processing,2,466,,,,2017-02-07 19:33:54,,0,,P2P origin lifecycle: Sorted At Facility
24a046b7ccb85d0db948a2007e3300a6,Departed Facility,5,In Transit,4,466,466.0,,,2017-02-08 18:43:06,,0,,P2P origin lifecycle: Departed Facility
24a794f784c15a838ec1f83980da361d,Received At Facility,1,Received,1,39,,,,2017-02-04 15:21:11,,0,,P2P origin lifecycle: Received At Facility
24a794f784c15a838ec1f83980da361d,Sorted At Facility,4,Processing,2,39,,,,2017-02-04 16:09:11,,0,,P2P origin lifecycle: Sorted At Facility
24a794f784c15a838ec1f83980da361d,Departed Facility,5,In Transit,4,39,39.0,,,2017-02-06 12:13:20,,0,,P2P origin lifecycle: Departed Facility
24c16756d2fa5b389b929e0059a82f18,Received At Facility,1,Received,1,339,,,,2017-02-02 02:12:09,,0,,P2P origin lifecycle: Received At Facility
24c16756d2fa5b389b929e0059a82f18,Sorted At Facility,4,Processing,2,339,,,,2017-02-02 03:05:09,,0,,P2P origin lifecycle: Sorted At Facility
24c16756d2fa5b389b929e0059a82f18,Departed Facility,5,In Transit,4,339,339.0,,,2017-02-03 09:48:28,,0,,P2P origin lifecycle: Departed Facility
24db3b73dd7153f7a880e0716118a9c8,Received At Facility,1,Received,1,312,,,,2017-02-08 16:14:53,,0,,P2P origin lifecycle: Received At Facility
24db3b73dd7153f7a880e0716118a9c8,Sorted At Facility,4,Processing,2,312,,,,2017-02-08 16:32:53,,0,,P2P origin lifecycle: Sorted At Facility
24db3b73dd7153f7a880e0716118a9c8,Departed Facility,5,In Transit,4,312,312.0,,,2017-02-08 23:34:53,,0,,P2P origin lifecycle: Departed Facility
24f2ec19dcfa57c39ed7046ae299c294,Received At Facility,1,Received,1,25,,,,2017-01-25 18:01:12,,0,,P2P origin lifecycle: Received At Facility
24f2ec19dcfa57c39ed7046ae299c294,Sorted At Facility,4,Processing,2,25,,,,2017-01-25 18:52:12,,0,,P2P origin lifecycle: Sorted At Facility
24f2ec19dcfa57c39ed7046ae299c294,Departed Facility,5,In Transit,4,25,25.0,,,2017-01-26 11:55:58,,0,,P2P origin lifecycle: Departed Facility
24f778a347ca5450bf738fa8bc489403,Received At Facility,1,Received,1,469,,,,2017-01-25 17:28:27,,0,,P2P origin lifecycle: Received At Facility
24f778a347ca5450bf738fa8bc489403,Sorted At Facility,4,Processing,2,469,,,,2017-01-25 17:48:27,,0,,P2P origin lifecycle: Sorted At Facility
24f778a347ca5450bf738fa8bc489403,Departed Facility,5,In Transit,4,469,469.0,,,2017-02-07 09:50:23,,0,,P2P origin lifecycle: Departed Facility
2553df44b8de5c07b62a884607693caf,Received At Facility,1,Received,1,182,,,,2017-01-25 11:48:02,,0,,P2P origin lifecycle: Received At Facility
2553df44b8de5c07b62a884607693caf,Sorted At Facility,4,Processing,2,182,,,,2017-01-25 13:08:02,,0,,P2P origin lifecycle: Sorted At Facility
2553df44b8de5c07b62a884607693caf,Departed Facility,5,In Transit,4,182,182.0,,,2017-01-30 14:51:18,,0,,P2P origin lifecycle: Departed Facility
25adbdae96aa568b966d5cdb5105d04c,Received At Facility,1,Received,1,128,,,,2017-01-24 18:59:53,,0,,P2P origin lifecycle: Received At Facility
