package_id_hex,source_order_id,source_seller_id,olist_customer_id,recipient_customer_id_hex,sender_customer_id_hex,sender_business_id_hex,package_flow_type_id,package_flow_type_name,service_type_id,service_type_name,initial_package_status_id,initial_status_name,received_date,contents,weight_oz,length_in,width_in,height_in,origin_facility_id,origin_received_timestamp,origin_sorted_timestamp,origin_departed_timestamp,sender_recipient_distance_miles,sender_distance_band,timestamp_jitter_minutes
ebe7a5efdd79575091276de8502b2e4e,e04d9eacedc0dca9d83c14fcb0d7276c,b2ba3715d723d245138f291a6fe42594,d87b6988897b12def5709ca4f8142012,6fd85726716a6e806049c1972b4e888e,ed6e4ca2f745d43a2c8f44fdaf370766,,1,P2P,1,Delivery,4,In Transit,2017-01-19 14:42:48,computers_accessories,12.3459,6.2992,6.2992,6.2992,35,2017-01-19 14:42:48,2017-01-19 15:33:48,2017-01-20 19:05:48,116.53,Medium 50-150 miles,38
6942b50c8051586c90af69c81ea0ce70,d6d7c431275f0029dcc3538850930046,ccc4bbb5f32a6ab2b7066a4130f114e3,5b477d525dd0c1eb93148e22ce5d3ba6,3855608848a57e1e3c776ac5c336b813,37e36b040b4b82b5780f36fff4cf1f4e,,1,P2P,1,Delivery,4,In Transit,2017-01-19 14:49:48,health_beauty,14.1096,14.9606,9.8425,4.7244,38,2017-01-19 14:49:48,2017-01-19 15:02:56,2017-01-24 10:26:23,9.43,Local 0-10 miles,21
491601817947521e95b8cdf87ca3bf88,67e2b3a30d665abe59b95f2d60676138,4a3ca9315b744ce9f8e9374361493884,67c0b78998f16fcd722c1fcd70f51bd0,ca40481c9c607bad6c15ed1ddf354012,82274b7ec8002257f8d57ca40d2c8b0e,,1,P2P,1,Delivery,4,In Transit,2017-01-19 15:41:26,furniture_decor,58.202,17.7165,13.7795,5.9055,305,2017-01-19 15:41:26,2017-01-19 16:47:26,2017-02-10 09:15:27,119.74,Medium 50-150 miles,4
41ad171f1e2b57fea8d57c730fa11085,0675116b5556a78cf0413f70aa9f235e,cca3071e3e9bb7d12640c9fbe2301306,9e2d9c6000d88cd4b51ab4dc2bc58ef9,2d7a88002fb4c6073fbef4f59707a0e0,0fca3e68acd9b69dcdf9a930de88b772,,1,P2P,1,Delivery,4,In Transit,2017-01-19 16:21:44,bed_bath_table,20.0003,20.8661,15.748,1.5748,128,2017-01-19 16:21:44,2017-01-19 17:38:44,2017-01-23 12:06:32,229.91,Long Distance 150+ miles,60
6517037d9d235d2aa7bc89580fbd6d78,e75011be2ec3dec23d2ed6757d35c792,0c8380b62e38e8a1e6adbeba7eb9688c,7dec82bd3f93ed6107cb7bc7e2242618,e30b83af13d6ff0b0f427b2a67c43b39,fdce3a41e2e35d86665f92a3e8c8db65,,1,P2P,1,Delivery,4,In Transit,2017-01-19 17:35:27,furniture_decor,259.2636,15.3543,11.4173,9.0551,495,2017-01-19 17:35:27,2017-01-19 17:47:07,2017-01-21 03:24:07,146.46,Medium 50-150 miles,177
52ca69e060355acb92d680fc8d4087d4,90bf0d006edb962cf09943bf3e4ad217,77530e9772f57a62c906e1c21538ab82,60a63d5cfff369d6ca0d86ab8073c8d5,325e19085f3017b73be3d9fd98a93301,896ae021b16a75c0400fad89141227b2,,1,P2P,1,Delivery,4,In Transit,2017-01-19 17:35:28,furniture_decor,105.8219,27.1654,4.3307,4.3307,318,2017-01-19 17:35:28,2017-01-19 18:49:23,2017-01-23 10:41:56,101.08,Medium 50-150 miles,18
bdd112182631598e850f4a2d336ab4ea,6e4a67f3a94e46e6cc5af48093d14127,41b39e28db005d9731d9d485a83b4c38,6f065c44abf2024a4cb9ee299921ed6a,2d7a88002fb4c6073fbef4f59707a0e0,9b7a66f6076fe28cfd1d7e1cab6d6cf6,,1,P2P,2,SmartLocker,4,In Transit,2017-01-19 17:43:44,bed_bath_table,123.4589,18.5039,16.1417,8.2677,486,2017-01-19 17:43:44,2017-01-19 19:09:44,2017-02-01 20:28:23,219.05,Long Distance 150+ miles,142
00abd073b5c2565895aee42f4c0fcd23,2e84d66424ec0ddb081078d1411fb1db,0c8380b62e38e8a1e6adbeba7eb9688c,8d668ebf82d5e30bfd13822db8b51d59,6390d97ae2f3c536d8a95344fd308a71,15bd954905b4dabd89d6770abc342281,,1,P2P,3,Pickup,4,In Transit,2017-01-19 18:02:57,furniture_decor,52.9109,16.9291,11.811,1.9685,431,2017-01-19 18:02:57,2017-01-20 03:50:28,2017-01-21 09:20:28,557.23,Long Distance 150+ miles,105
75f0343fc0f75ceda6e78046201e1a7e,d62c14881563a74903e7d10f685406aa,aae3bfea055532c57fb453ed3ec80b30,67588b81dcadc1a20b20aac2ca3ed209,aa6a5249d19627faaad6d0291a966104,195681ef79fbcd462bd1f4bc3c27e61a,,1,P2P,1,Delivery,4,In Transit,2017-01-19 18:25:47,market_place,6.1729,6.6929,7.4803,3.937,87,2017-01-19 18:25:47,2017-01-19 19:25:47,2017-01-20 15:25:19,182.23,Long Distance 150+ miles,143
61b247e0c7105a83ba40ad8ec807f50f,da0571dd2e59b32cca46279a02bfb40e,0c8380b62e38e8a1e6adbeba7eb9688c,76a5a351fffbceba0b0767a5bba5cc6d,f74f1d6a350eee4e9dc08bfcfc7fe590,ea6ad96f2d4ea562128886eee252fc3e,,1,P2P,1,Delivery,4,In Transit,2017-01-19 19:57:48,bed_bath_table,49.3835,16.9291,11.811,1.9685,181,2017-01-19 19:57:48,2017-01-19 20:51:48,2017-01-20 15:07:27,690.53,Long Distance 150+ miles,55
95a0abea17b25750be516013adb8baf1,058afe6c6322b4773393a66003934493,e5a38146df062edaf55c38afa99e42dc,5b894cf9a0b95ce53a6ce010fe000104,d2e96fc998d538905a948410e26fee2c,2af002fc8264fde832eed43f914b9cd3,,1,P2P,1,Delivery,4,In Transit,2017-01-19 21:56:35,furniture_decor,109.3493,13.7795,13.7795,7.874,91,2017-01-19 21:56:35,2017-01-19 22:37:35,2017-01-20 18:06:45,75.74,Medium 50-150 miles,141
3b89a43aec6855e1b18939c6c4f8d857,c870ef6a8e1d8eec841d79b42a6a20e4,df560393f3a51e74553ab94004ba5c87,5e2eb678bf7712ade6ed644acfd44f5e,2f0a45d60154020f24cd2d0758e71028,7c5d1cbb0257bcd089a2c229efd0c356,,1,P2P,1,Delivery,4,In Transit,2017-01-19 22:20:08,furniture_decor,21.1644,7.0866,5.9055,11.811,329,2017-01-19 22:20:08,2017-01-21 04:45:43,2017-01-25 10:59:26,118.74,Medium 50-150 miles,95
abcc6a2cbc095b16a0147c96781ad1db,6ff09113fd48861d786d40583b7f2aa3,76d5af76d0271110f9af36c92573f765,9b29afbe5be6f07ceca7ecd44ae83a4f,b8bdfc9a2e1db42608cef6cd5002e32b,da533dfdc1a3ab068ab6107f443c6a9f,,1,P2P,1,Delivery,4,In Transit,2017-01-19 22:36:02,sports_leisure,111.113,23.622,9.0551,3.5433,74,2017-01-19 22:36:02,2017-01-21 22:34:14,2017-01-30 10:46:51,112.65,Medium 50-150 miles,144
ac41e292722b5bc992145d08402bee80,df537c849af44beef86a7ef7de12126a,ffff564a4f9085cd26170f4732393726,e97a76910029690bc1f5b67376c38af5,051bc94e9cd865806bba8eeefb336d0a,bee06aa4d48d912668205d7520d79098,,1,P2P,2,SmartLocker,4,In Transit,2017-01-19 22:47:41,auto,3.5274,6.6929,6.6929,6.6929,338,2017-01-19 22:47:41,2017-01-19 23:35:41,2017-01-25 17:04:15,260.06,Long Distance 150+ miles,59
711cd84ec4f85e5da44d8c7edb4af315,0571cdb407bf04b419c94ffd7acbd874,b76dba6c951ab00dc4edf0a1aa88037e,2ec7666d1077597d4e4ff2116a319530,f171039a67a78b3d57475168802da70a,73707653c0cdadbd14bf63a649124895,,1,P2P,1,Delivery,4,In Transit,2017-01-20 00:15:05,telephony,3.5274,6.2992,4.3307,1.5748,278,2017-01-20 00:15:05,2017-01-21 05:56:52,2017-01-23 14:32:56,75.33,Medium 50-150 miles,171
6e7b5e5cfdbd554484f9ce5727eac49e,49268496ecf8148bd16540c2a23c6c70,41b39e28db005d9731d9d485a83b4c38,ffaa23e5ad898d7e2b73cd716dcbc43a,25f287951bd4fd3e2ab42be9b6ad356a,970bcb181a9694a0fb46b33fbe0b3986,,1,P2P,1,Delivery,4,In Transit,2017-01-20 00:44:08,furniture_decor,178.839,22.0472,18.8976,14.9606,58,2017-01-20 00:44:08,2017-01-20 01:04:08,2017-02-01 19:38:52,242.26,Long Distance 150+ miles,92
e23a1ea05ca651cd9e8718301ec3a5da,4ceb9336411700f9568db2ef11bda594,1771297ac436903d1dd6b0e9279aa505,60582a6628af83a283474d8c94e3ff7a,e106b0bf1efc2352bda60eaeced76675,287ae0a02c99fcc6944ae8922beb860a,,1,P2P,3,Pickup,4,In Transit,2017-01-20 01:16:52,baby,49.3835,7.4803,4.7244,22.0472,526,2017-01-20 01:16:52,2017-01-20 02:26:52,2017-01-21 04:15:52,233.86,Long Distance 150+ miles,155
150a369764fd50eea6e43e083b285bc6,20960ecf3d6ac0b19f3818f15c8e3fc5,6edacfd9f9074789dad6d62ba7950b9c,9f1a7f33083fc1cd8865c587eb71c3e5,5d335fd42a9c034be9220578ccc41d51,8b035be179d248c4c00e8e1cda901b6c,,1,P2P,1,Delivery,4,In Transit,2017-01-20 01:34:29,furniture_decor,24.6918,12.9921,9.4488,1.5748,66,2017-01-20 01:34:29,2017-01-20 02:25:29,2017-01-20 19:48:29,66.02,Medium 50-150 miles,42
87353c7fd60b5b3ca95cbd547bc20c13,de59016b99422f0bbd7e51a301bf2578,8bd0f31cf0a614c658f6763bd02dea69,bee4e134573a69da08ec778c2ee62eeb,8a7271f54378994867420e5157f34500,2d696556b966ae6e731157e0c317e79b,,1,P2P,2,SmartLocker,4,In Transit,2017-01-20 02:05:05,furniture_decor,44.0925,6.2992,6.2992,12.5984,105,2017-01-20 02:05:05,2017-01-20 02:28:15,2017-01-21 11:32:15,238.81,Long Distance 150+ miles,6
57d29097d8785209baa3123c4709e30e,abfb34ed11820c7247adfb30fe5bb7ae,ccc4bbb5f32a6ab2b7066a4130f114e3,0d0f6b38e873757a949a9c3624b21a93,5e0aa142dc4760e62a74c1830cbf91b1,4403513209514871ac9d0fd681f7cdb5,,1,P2P,1,Delivery,4,In Transit,2017-01-20 03:15:39,health_beauty,31.7466,9.8425,14.9606,4.7244,290,2017-01-20 03:15:39,2017-01-20 04:20:17,2017-01-23 12:52:29,70.73,Medium 50-150 miles,170
728dcc0a8fc7577b98b7d0e73d1fa5e9,5a4cc097e0e591ab3f150524b83d81af,cca3071e3e9bb7d12640c9fbe2301306,3e538d735070c509095ccbdb699f798d,4f6e6ec3891fe96b3fbe50c587769eec,1be9308e311ddd714615d3b8a1065394,,1,P2P,1,Delivery,4,In Transit,2017-01-20 06:28:44,furniture_decor,63.4931,17.7165,13.7795,5.5118,66,2017-01-20 06:28:44,2017-01-20 07:40:44,2017-01-25 12:57:09,70.74,Medium 50-150 miles,173
b0afd6791e385944b125f5037efd8f57,72c6b41818d5e645f455986b59b7a964,cca3071e3e9bb7d12640c9fbe2301306,3917cd13f3dd7d8b6124ce56f00e88ae,b824f6981f2ee1c30533c4138572428c,2a29f0a102a645fa91fd0feb0485f068,,1,P2P,1,Delivery,4,In Transit,2017-01-20 11:16:23,furniture_decor,56.4383,17.7165,13.7795,2.7559,178,2017-01-20 11:16:23,2017-01-20 11:42:23,2017-01-25 16:30:01,20.79,Regional 10-50 miles,18
f8f9121063d5500c934b8c5f89d0fb76,35444785eacb17aeda6810ebd8dd188e,6edacfd9f9074789dad6d62ba7950b9c,7dfd921b8d5eeee59b1b012e6696a99f,c45bca52946a193b21364ad877e60342,71f6d26d1201dbed5b138a27d618fff9,,1,P2P,1,Delivery,4,In Transit,2017-01-20 13:28:03,furniture_decor,21.1644,9.8425,9.8425,3.937,446,2017-01-20 13:28:03,2017-01-20 13:45:03,2017-01-23 16:45:24,138.55,Medium 50-150 miles,161
af811ff20c945ddaa15d05c305ac00d9,22aa0b4e8c7855fd8d534a7692579a36,05ff92fedb5be47920fea08e501238b9,9e1d60f744e20177e6c2b1062af5c97c,47819e2fe2feece1eaa798f2c2398221,8fdb140ae29d78dfb483f86399cb2714,,1,P2P,1,Delivery,4,In Transit,2017-01-20 13:30:25,cool_stuff,95.2397,8.6614,6.2992,14.9606,37,2017-01-20 13:30:25,2017-01-20 13:43:15,2017-01-21 07:34:15,123.57,Medium 50-150 miles,138
45ffea0215fc5fdb80cd9bf416b99dc4,bb448c2c512a6883aa2a26cb57b6cf4a,cca3071e3e9bb7d12640c9fbe2301306,ed0b5e13c101afa092296d346b2dbed4,328eb9bf2f55abdcd28a7632138c5278,22c3483b1bb4c5986da4537ba5b43906,,1,P2P,3,Pickup,4,In Transit,2017-01-20 13:52:56,bed_bath_table,35.274,6.2992,6.2992,6.2992,310,2017-01-20 13:52:56,2017-01-20 14:04:17,2017-01-25 13:46:42,174.89,Long Distance 150+ miles,134
0f2150a8a12e5c08a12bb8b7669176ba,897702f9f3fe72f18863ffc09e7ddef3,582d4f8675b945722eda7c0cb61ba4c7,d521a479946c5ddfa97cb9872da48e2d,d2cb4fa134053a20c0a53ce0542ca0b4,e241a12e3ca17c9e19fbf98c33c820c5,,1,P2P,2,SmartLocker,4,In Transit,2017-01-20 14:39:03,electronics,42.3288,11.0236,7.0866,3.1496,33,2017-01-20 14:39:03,2017-01-20 14:55:03,2017-01-23 14:52:30,170.94,Long Distance 150+ miles,155
9e9a4efa8cd552f1b10b5389cd285169,6b686186d43eaa21c407ecf34ebb9ee6,669ae81880e08f269a64487cfb287169,be6d6b80ed0d80156defc8802d89eed2,ea4970ec61c209a7e44aebbd2fb7f269,89f999ca4a3527965db76038ffd4bcdd,,1,P2P,1,Delivery,4,In Transit,2017-01-20 14:50:03,sports_leisure,35.274,7.874,7.874,39.3701,402,2017-01-20 14:50:03,2017-01-21 15:10:18,2017-01-30 13:52:41,252.03,Long Distance 150+ miles,20
a44baabd1ffe596faf52036036d3d42b,ed6878f64d1bb00f07e210dfaaf9e4d3,0ea22c1cfbdc755f86b9b54b39c16043,396e166b4e65309db46b7c9945c89a33,1bc6a6effbe393f0be2f25e73d8ce50a,a74c2397b7a0efa25b2e7a22f4843075,,1,P2P,1,Delivery,4,In Transit,2017-01-20 15:30:34,fashion_bags_accessories,10.5822,6.2992,4.3307,3.5433,195,2017-01-20 15:30:34,2017-01-20 16:31:34,2017-01-21 06:41:34,136.54,Medium 50-150 miles,118
f6414cb7cef65968828dd605a39a85eb,f88aa9b677553d2e3f0e77b495066619,de66a66f2dd06bb9ec37aa96987466a3,5511dd149c4585a6552aa75a1dd6ac8c,acf91aaa6f337456d3c506a5a494552c,33a1c4d33a5e4da8d5919b023e732522,,1,P2P,1,Delivery,4,In Transit,2017-01-20 15:47:31,furniture_decor,35.274,11.4173,5.1181,5.1181,329,2017-01-20 15:47:31,2017-01-21 03:57:21,2017-01-30 11:22:58,12.17,Regional 10-50 miles,51
b1a988d8673359f380fc3a5074606d05,6789a1de9a37be580653e51fc6458776,4e922959ae960d389249c378d1c939f5,d76512c766b6191a31760b27a3a671fd,b4739233753be99a2078cb6588e97c56,a50a83f0da93ec0a5f462b3b8c5644f0,,1,P2P,1,Delivery,4,In Transit,2017-01-20 16:00:44,consoles_games,28.2192,6.2992,5.5118,16.5354,472,2017-01-20 16:00:44,2017-01-20 16:17:44,2017-01-23 12:36:06,251.33,Long Distance 150+ miles,77
e2822c9c465c54109367564061a70aeb,6219ece1f053a3ffa649340e87cd93d2,46dc3b2cc0980fb8ec44634e21d2718e,356e49e06716cab5d634234a371dba70,8416fd034dbaeface8a52c0819d3dffa,8d077ba3ae7f203c536f3b3c76e98bd6,,1,P2P,3,Pickup,4,In Transit,2017-01-20 16:30:05,Unknown,52.9109,7.0866,18.8976,13.7795,521,2017-01-20 16:30:05,2017-01-20 17:24:05,2017-01-23 11:39:42,278.1,Long Distance 150+ miles,82
38d013d932a25916b1d8fd39ad2118d4,36aa7a4fce4353a2a7f6d2aa9448900f,a3a38f4affed601eb87a97788c949667,3cff79bc3cc73ae212fbc01eb269acfe,32845d7f61934b59a9c3cce3fad4ba9d,1c6a976aa6d46270706e2eb1515a1461,,1,P2P,1,Delivery,4,In Transit,2017-01-20 17:24:46,baby,21.1644,10.2362,5.5118,8.6614,287,2017-01-20 17:24:46,2017-01-21 06:03:44,2017-01-23 11:58:45,142.51,Medium 50-150 miles,177
2c33df26e4745d95bb8162a3ce8afba8,e4774d4c3b28de27487f1caa9de5a6f5,0725b8c0f3f906e58f70cbe76b7c748c,7820fb76c321c0ad6ffe4eb9fc1e5af6,62e69a7b8e3d109af287f367e3b0f143,3e1427e37d817261096f932d24533e57,,1,P2P,3,Pickup,4,In Transit,2017-01-20 18:03:00,stationery,141.0958,7.0866,9.8425,26.7717,21,2017-01-20 18:03:00,2017-01-24 04:15:24,2017-01-31 16:49:56,162.2,Long Distance 150+ miles,40
97c568bed0115d6fb9b9535a53f6dbe3,7ef1da1730f64df72be4189c5ea58c66,77530e9772f57a62c906e1c21538ab82,ed672ba37544385256cd475cb61a468f,06f118042228904ad8c1f2271e80a3e9,c13a71d8829d7a1331c60adde3f4f39a,,1,P2P,1,Delivery,4,In Transit,2017-01-20 18:09:37,furniture_decor,105.8219,27.1654,4.3307,4.3307,275,2017-01-20 18:09:37,2017-01-21 18:18:49,2017-01-24 13:20:54,26.84,Regional 10-50 miles,97
85896a6dd1005401bd56506dc909e98a,b49998737b7359ebe1b64b0b7ffb20f6,5f1dc28029d2c244352a68107ec2b542,d46d7edbddcff60db4428ed88fd33dfc,9b115a88b163c830eea9e44080e81223,e1c409ef1e0df13b45696af942cdd90a,,1,P2P,1,Delivery,4,In Transit,2017-01-20 18:41:25,cool_stuff,10.5822,10.2362,8.2677,1.9685,222,2017-01-20 18:41:25,2017-01-20 19:00:25,2017-01-23 13:20:31,150.96,Long Distance 150+ miles,134
4f7b8c5c62e35957afc1352f53d1b5fc,d469b51abffc6d74299c8a0a56db5314,cca3071e3e9bb7d12640c9fbe2301306,40e7f92901dab91f3c1b9acbec7d05bf,7465b59810cbcff4636277053dfd7bbb,4598f6eed56df9be65707cb8af41bef0,,1,P2P,1,Delivery,4,In Transit,2017-01-20 19:57:58,furniture_decor,21.1644,9.4488,9.4488,0.7874,380,2017-01-20 19:57:58,2017-01-26 22:37:56,2017-01-30 16:58:43,30.88,Regional 10-50 miles,136
c79aa351cce4518c99e15b4645118c89,db0b12b763f716df3f27218724161479,066a6914e1ebf3ea95a216c73a986b91,84670f973f394ff5609861af7d0157ae,c133266c3fa2b7e61977e256dec074a0,e6b7e9c1ec4f3c5ac749bd4502bc81e5,,1,P2P,1,Delivery,4,In Transit,2017-01-20 20:18:40,auto,83.3171,11.811,9.4488,13.3858,353,2017-01-20 20:18:40,2017-01-20 21:09:40,2017-01-23 12:25:09,0.0,Local 0-10 miles,56
2632fc237caa5106957e1b4a29fd02ca,0f475d7e08b52d8abf7e8c6141286c27,4da0e408c99d2fdc2126dc9fce518060,93794f99eb7b7e4cb838e17e2032377b,054ffdea48c902c9ec66095e46b74c46,f4bc6507d134e2c17006f8643e8942bc,,1,P2P,1,Delivery,4,In Transit,2017-01-20 20:27:11,sports_leisure,14.1096,17.7165,7.874,2.7559,284,2017-01-20 20:27:11,2017-01-20 21:04:11,2017-01-23 10:37:17,221.89,Long Distance 150+ miles,64
304e1f49ce0a5826a8243a6f287e7ad2,bab0a62e41a5f0abc7f04989cdd7a6fd,822b63912576852aea9a8436d72317b7,91fd5aa21b364a805141f532a7bfab2d,dcb44a6d9e33bca1bd008f7faaf3cd68,1d441954acebde8f2713904082a1c9d7,,1,P2P,1,Delivery,4,In Transit,2017-01-20 21:16:49,consoles_games,10.5822,7.4803,5.5118,3.937,181,2017-01-20 21:16:49,2017-01-20 22:40:49,2017-01-26 11:15:23,659.37,Long Distance 150+ miles,43
f2fa9acf65ea514790ef3c1ec8f4047d,4baa3882a6f5d47e5ac98cd10c942c4f,5ab05b6d86d417796c69ffd6774ec832,fb0fe3df796fc48ccdd629d12095b108,dd9e24aaf192ccb06c02cc76f40accb4,c7a380329b6ce97919f681cc4183ba3a,,1,P2P,1,Delivery,4,In Transit,2017-01-20 21:33:07,health_beauty,172.8424,7.874,11.0236,9.4488,142,2017-01-20 21:33:07,2017-01-24 03:49:28,2017-01-25 15:43:28,33.72,Regional 10-50 miles,13
f0b3d4ea43875e9ab129c0464648ff3e,f5d54f3d6cc2c7125dc1de8888ce8975,d50d79cb34e38265a8649c383dcffd48,7f18a55ab36bb9522b71a169132b049a,c4a6d90ff659b1fc7a16bb0681f2afa7,840ba105605e7ee8fe5ad3590d6626c8,,1,P2P,3,Pickup,4,In Transit,2017-01-20 21:36:03,garden_tools,88.1849,8.6614,8.6614,5.5118,538,2017-01-20 21:36:03,2017-01-24 06:03:39,2017-01-25 14:38:39,221.33,Long Distance 150+ miles,138
57a07a77b26d584993377880d8c46b4f,6bc6b07e448bae52d248c4df401d6157,cca3071e3e9bb7d12640c9fbe2301306,7ab83c4dcbf17bff5832baf041f71fab,69aab61687fa416ef601af332bd0ff0d,f423d666a14b78372731db1f37426bb4,,1,P2P,2,SmartLocker,4,In Transit,2017-01-20 22:18:07,furniture_decor,24.6918,9.8425,6.6929,0.7874,138,2017-01-20 22:18:07,2017-01-20 23:06:07,2017-01-24 10:08:51,236.94,Long Distance 150+ miles,154
cf0a98cf42ba592982cdaa4c47d92e68,8bef37e0a778afcdf32118f376beb9de,b14db04aa7881970e83ffa9426897925,332ea0e2b2e87e9ed11f7aee42cf698f,44e2da016dfb42c8d28e6ee043a812a2,790418b06b177b2a7d8444ba99a6bb35,,1,P2P,1,Delivery,4,In Transit,2017-01-20 22:26:29,furniture_decor,130.5137,9.8425,13.7795,13.7795,183,2017-01-20 22:26:29,2017-01-20 22:38:13,2017-01-23 14:45:31,559.01,Long Distance 150+ miles,173
72f14e98d00657efa700d8ece55b8c32,032bc75236a1cbaf410bb596a509e774,dbb9b48c841a0e39e21f98e1a6b2ec3e,a0ba6852184c70cbee04bed3909bf011,2c92b3c621adddeae929cb98870dd6d2,06d80c56f0963ba775b0fd784bd01026,,1,P2P,1,Delivery,4,In Transit,2017-01-21 00:40:06,furniture_decor,24.6918,9.4488,8.6614,7.4803,183,2017-01-21 00:40:06,2017-01-21 01:59:06,2017-01-23 11:25:46,493.17,Long Distance 150+ miles,142
a80305ec955c5aec97c9b45337a20fcb,66f1a7baf73c12eb3af95058da54b6f8,827f8f69dfa529c561901c4f2e0f332f,ffe51ba924ffabbb6e1ec2c92e582851,7b5e2c3263123b70cb9961f8aa7f0388,88f994e308b037460dd6f7e4cae770eb,,1,P2P,2,SmartLocker,4,In Transit,2017-01-21 00:53:31,fashion_shoes,17.637,11.4173,6.2992,2.7559,58,2017-01-21 00:53:31,2017-01-21 01:55:31,2017-01-24 14:51:03,181.17,Long Distance 150+ miles,162
f3fc1eb045f35175a95463fc84bb67c8,e09dd765041e9934d762d51ccb26adee,bb135baca94c82fcb731335ad5b04a03,915b040fe51ec246edf9bd062ee7da8b,a5d3bfee5b23b430b95c4ae295e1028a,57378b07a6c91c06c139bfff05a246ab,,1,P2P,1,Delivery,4,In Transit,2017-01-21 08:35:31,furniture_decor,61.7294,6.2992,4.3307,11.811,76,2017-01-21 08:35:31,2017-01-21 09:11:31,2017-01-24 11:13:22,145.99,Medium 50-150 miles,97
e016ac28084a5fb8979fe61e57b038e7,0f3827e8b786c3d934c0863c1690603d,cca3071e3e9bb7d12640c9fbe2301306,3b00ef5e72ddc9ea0209d45514deddec,c0ffced3ebdad307fbf1bff6b9f65bca,f22107767172fbb6d8b0fb8b2229522f,,1,P2P,1,Delivery,4,In Transit,2017-01-21 11:35:04,furniture_decor,45.8562,15.748,13.3858,3.937,319,2017-01-21 11:35:04,2017-01-21 11:54:04,2017-01-23 13:51:28,125.54,Medium 50-150 miles,165
ac4f130cce8e5fcd9cee64160be69dd5,a3d1ef2562cf71542edfed06c1a7b6c8,3c3017960b2dbd72711a61f0400aab8f,5f825bf617f8288a4cb4f50c3c179794,4bd7f188edf5bda0c155c8460457d76b,f96903a2c83e6f2cf099643977f61ed2,,1,P2P,1,Delivery,4,In Transit,2017-01-21 11:47:35,furniture_decor,81.1301,13.7795,18.5039,12.5984,318,2017-01-21 11:47:35,2017-01-24 03:46:07,2017-01-24 10:20:53,131.27,Medium 50-150 miles,4
4f44fffb47155b7f901207d530bd1951,9758e655b4d2fca01c69a4dde9d4fb5b,9baf5cb77970f539089d09a38bcec5c3,7bebaaaa1a33db48ca58e50d6af76be1,c179057f564af5f24ea3d13b24616f19,1b66e3cf11c1ee85b0f7081dbc023a0c,,1,P2P,1,Delivery,4,In Transit,2017-01-21 11:47:46,furniture_decor,38.8014,13.7795,9.8425,9.8425,330,2017-01-21 11:47:46,2017-01-22 11:58:06,2017-01-26 16:08:25,97.13,Medium 50-150 miles,123
d1a2a197ad4e562288523b77dfd73cc9,ec63c198f700051fb0a74c40a757af0e,4e922959ae960d389249c378d1c939f5,a1ebf55f38ab9ffa56b94b524a291c6f,b69dceda4140ec6092310b44df4c3962,edb0081e6357a78d7bec82c357fb8720,,1,P2P,1,Delivery,4,In Transit,2017-01-21 14:45:52,auto,8.8185,6.2992,4.3307,5.9055,404,2017-01-21 14:45:52,2017-01-21 15:07:52,2017-01-23 15:49:00,124.11,Medium 50-150 miles,45
9858d33e4b1c5c5faa7265a343c39ad4,81251f18621a822ad5b09593dfee4fc9,ffff564a4f9085cd26170f4732393726,ae4dce7235e0aac52e4b82c54f7b18de,f992b70fb02cdfadc277f493997515b7,863f33ad6779954e7c3610131753e846,,1,P2P,3,Pickup,4,In Transit,2017-01-21 15:58:21,electronics,3.5274,7.874,7.874,7.874,489,2017-01-21 15:58:21,2017-01-21 16:45:21,2017-01-25 18:32:53,303.25,Long Distance 150+ miles,101
8372503bc31852e6b325789fd7251e06,e9df4254faf2fe70bfbff4c0abe4fb7c,df560393f3a51e74553ab94004ba5c87,3d1d66accf98c118e170e779aab66b67,3564c4748fd6c1097ba1a7e7c6fa5ff1,dcc9b6eac03a7f9c934c35aad0affdca,,1,P2P,1,Delivery,4,In Transit,2017-01-21 16:34:49,furniture_decor,21.1644,7.0866,5.9055,11.811,490,2017-01-21 16:34:49,2017-01-24 05:57:13,2017-01-27 11:10:51,236.39,Long Distance 150+ miles,132
820d1d30d84256da82b4b046e48d5545,230c830e0ace11bcabaf63deebbee836,f4aba7c0bca51484c30ab7bdc34bcdd1,94ae739e955e77518c3ca587d09accf0,0362cd11581b91270ed0b9a1028b34e5,cf5f997ce06e6afb5cc7c856ca28ec92,,1,P2P,1,Delivery,4,In Transit,2017-01-21 17:16:06,health_beauty,7.9366,17.7165,5.5118,3.937,153,2017-01-21 17:16:06,2017-01-21 18:00:06,2017-02-03 11:11:51,136.63,Medium 50-150 miles,95
d1d206061499545895d8ba6317910e72,c13f61a17915a48e0741b02a6b7a3fe8,cca3071e3e9bb7d12640c9fbe2301306,867ac9a8fc8fc9611ab69114e719457a,5d2c057bbb50353737f8eb80d08e82f2,67a7e94ec59ef6d6ba83942c81d39b9a,,1,P2P,1,Delivery,4,In Transit,2017-01-21 17:16:29,furniture_decor,49.3835,15.748,11.811,3.1496,366,2017-01-21 17:16:29,2017-01-26 22:20:09,2017-01-27 17:38:18,318.19,Long Distance 150+ miles,135
