source_code,count,proportion,percentage
MG-3680,25,0.0002601565101565102,0.02601565101565102
MG-3956,25,0.0002601565101565102,0.02601565101565102
MS-7982,25,0.0002601565101565102,0.02601565101565102
MT-7820,25,0.0002601565101565102,0.02601565101565102
MT-7832,25,0.0002601565101565102,0.02601565101565102
PA-6607,25,0.0002601565101565102,0.02601565101565102
PA-6681,25,0.0002601565101565102,0.02601565101565102
PA-6713,25,0.0002601565101565102,0.02601565101565102
PA-6837,25,0.0002601565101565102,0.02601565101565102
PE-5529,25,0.0002601565101565102,0.02601565101565102
PI-6402,25,0.0002601565101565102,0.02601565101565102
PR-8326,25,0.0002601565101565102,0.02601565101565102
PR-8402,25,0.0002601565101565102,0.02601565101565102
PR-8566,25,0.0002601565101565102,0.02601565101565102
PR-8603,25,0.0002601565101565102,0.02601565101565102
RJ-2025,25,0.0002601565101565102,0.02601565101565102
RJ-2138,25,0.0002601565101565102,0.02601565101565102
RJ-2381,25,0.0002601565101565102,0.02601565101565102
RJ-2446,25,0.0002601565101565102,0.02601565101565102
RJ-2491,25,0.0002601565101565102,0.02601565101565102
RJ-2552,25,0.0002601565101565102,0.02601565101565102
RJ-2611,25,0.0002601565101565102,0.02601565101565102
RJ-2854,25,0.0002601565101565102,0.02601565101565102
RJ-2893,25,0.0002601565101565102,0.02601565101565102
RS-9062,25,0.0002601565101565102,0.02601565101565102
SC-8809,25,0.0002601565101565102,0.02601565101565102
SC-8816,25,0.0002601565101565102,0.02601565101565102
SP-0226,25,0.0002601565101565102,0.02601565101565102
SP-0254,25,0.0002601565101565102,0.02601565101565102
SP-0354,25,0.0002601565101565102,0.02601565101565102
SP-0369,25,0.0002601565101565102,0.02601565101565102
SP-0440,25,0.0002601565101565102,0.02601565101565102
SP-0458,25,0.0002601565101565102,0.02601565101565102
SP-0476,25,0.0002601565101565102,0.02601565101565102
SP-0516,25,0.0002601565101565102,0.02601565101565102
SP-0556,25,0.0002601565101565102,0.02601565101565102
SP-0570,25,0.0002601565101565102,0.02601565101565102
SP-0627,25,0.0002601565101565102,0.02601565101565102
SP-0770,25,0.0002601565101565102,0.02601565101565102
SP-0774,25,0.0002601565101565102,0.02601565101565102
SP-0854,25,0.0002601565101565102,0.02601565101565102
SP-0908,25,0.0002601565101565102,0.02601565101565102
SP-0931,25,0.0002601565101565102,0.02601565101565102
SP-0961,25,0.0002601565101565102,0.02601565101565102
SP-0962,25,0.0002601565101565102,0.02601565101565102
SP-0996,25,0.0002601565101565102,0.02601565101565102
SP-1263,25,0.0002601565101565102,0.02601565101565102
SP-1371,25,0.0002601565101565102,0.02601565101565102
SP-1538,25,0.0002601565101565102,0.02601565101565102
SP-1607,25,0.0002601565101565102,0.02601565101565102
SP-1809,25,0.0002601565101565102,0.02601565101565102
BA-4285,24,0.00024975024975024975,0.024975024975024976
CE-6013,24,0.00024975024975024975,0.024975024975024976
CE-6016,24,0.00024975024975024975,0.024975024975024976
CE-6017,24,0.00024975024975024975,0.024975024975024976
CE-6033,24,0.00024975024975024975,0.024975024975024976
CE-6082,24,0.00024975024975024975,0.024975024975024976
CE-6086,24,0.00024975024975024975,0.024975024975024976
DF-7076,24,0.00024975024975024975,0.024975024975024976
GO-7447,24,0.00024975024975024975,0.024975024975024976
MG-3071,24,0.00024975024975024975,0.024975024975024976
MG-3084,24,0.00024975024975024975,0.024975024975024976
MG-3184,24,0.00024975024975024975,0.024975024975024976
MG-3719,24,0.00024975024975024975,0.024975024975024976
MT-7836,24,0.00024975024975024975,0.024975024975024976
MT-7860,24,0.00024975024975024975,0.024975024975024976
PB-5807,24,0.00024975024975024975,0.024975024975024976
PE-5205,24,0.00024975024975024975,0.024975024975024976
PE-5630,24,0.00024975024975024975,0.024975024975024976
PR-8501,24,0.00024975024975024975,0.024975024975024976
PR-8630,24,0.00024975024975024975,0.024975024975024976
RJ-2174,24,0.00024975024975024975,0.024975024975024976
RJ-2191,24,0.00024975024975024975,0.024975024975024976
RJ-2751,24,0.00024975024975024975,0.024975024975024976
RJ-2805,24,0.00024975024975024975,0.024975024975024976
RJ-2868,24,0.00024975024975024975,0.024975024975024976
RS-9505,24,0.00024975024975024975,0.024975024975024976
RS-9580,24,0.00024975024975024975,0.024975024975024976
RS-9674,24,0.00024975024975024975,0.024975024975024976
RS-9681,24,0.00024975024975024975,0.024975024975024976
RS-9950,24,0.00024975024975024975,0.024975024975024976
SC-8821,24,0.00024975024975024975,0.024975024975024976
SC-8882,24,0.00024975024975024975,0.024975024975024976
SP-0100,24,0.00024975024975024975,0.024975024975024976
SP-0301,24,0.00024975024975024975,0.024975024975024976
SP-0307,24,0.00024975024975024975,0.024975024975024976
SP-0310,24,0.00024975024975024975,0.024975024975024976
SP-0319,24,0.00024975024975024975,0.024975024975024976
SP-0335,24,0.00024975024975024975,0.024975024975024976
SP-0341,24,0.00024975024975024975,0.024975024975024976
SP-0344,24,0.00024975024975024975,0.024975024975024976
SP-0351,24,0.00024975024975024975,0.024975024975024976
SP-0352,24,0.00024975024975024975,0.024975024975024976
SP-0406,24,0.00024975024975024975,0.024975024975024976
SP-0441,24,0.00024975024975024975,0.024975024975024976
SP-0496,24,0.00024975024975024975,0.024975024975024976
SP-0811,24,0.00024975024975024975,0.024975024975024976
SP-0823,24,0.00024975024975024975,0.024975024975024976
SP-0878,24,0.00024975024975024975,0.024975024975024976
SP-0929,24,0.00024975024975024975,0.024975024975024976
SP-0945,24,0.00024975024975024975,0.024975024975024976
SP-0968,24,0.00024975024975024975,0.024975024975024976
SP-1134,24,0.00024975024975024975,0.024975024975024976
SP-1145,24,0.00024975024975024975,0.024975024975024976
SP-1162,24,0.00024975024975024975,0.024975024975024976
SP-1246,24,0.00024975024975024975,0.024975024975024976
SP-1473,24,0.00024975024975024975,0.024975024975024976
BA-4125,23,0.00023934398934398934,0.023934398934398936
BA-4470,23,0.00023934398934398934,0.023934398934398936
CE-6012,23,0.00023934398934398934,0.023934398934398936
CE-6074,23,0.00023934398934398934,0.023934398934398936
DF-7102,23,0.00023934398934398934,0.023934398934398936
DF-7213,23,0.00023934398934398934,0.023934398934398936
DF-7223,23,0.00023934398934398934,0.023934398934398936
DF-7230,23,0.00023934398934398934,0.023934398934398936
GO-7380,23,0.00023934398934398934,0.023934398934398936
GO-7491,23,0.00023934398934398934,0.023934398934398936
GO-7570,23,0.00023934398934398934,0.023934398934398936
MG-3113,23,0.00023934398934398934,0.023934398934398936
MG-3126,23,0.00023934398934398934,0.023934398934398936
MG-3393,23,0.00023934398934398934,0.023934398934398936
MG-3401,23,0.00023934398934398934,0.023934398934398936
MG-3555,23,0.00023934398934398934,0.023934398934398936
MG-3565,23,0.00023934398934398934,0.023934398934398936
MG-3606,23,0.00023934398934398934,0.023934398934398936
MG-3701,23,0.00023934398934398934,0.023934398934398936
MG-3850,23,0.00023934398934398934,0.023934398934398936
MG-3920,23,0.00023934398934398934,0.023934398934398936
MG-3968,23,0.00023934398934398934,0.023934398934398936
MS-7903,23,0.00023934398934398934,0.023934398934398936
MT-7864,23,0.00023934398934398934,0.023934398934398936
PE-5501,23,0.00023934398934398934,0.023934398934398936
PR-8403,23,0.00023934398934398934,0.023934398934398936
PR-8618,23,0.00023934398934398934,0.023934398934398936
RJ-2176,23,0.00023934398934398934,0.023934398934398936
RJ-2355,23,0.00023934398934398934,0.023934398934398936
RJ-2594,23,0.00023934398934398934,0.023934398934398936
RJ-2597,23,0.00023934398934398934,0.023934398934398936
RJ-2622,23,0.00023934398934398934,0.023934398934398936
RJ-2651,23,0.00023934398934398934,0.023934398934398936
RJ-2754,23,0.00023934398934398934,0.023934398934398936
RJ-2840,23,0.00023934398934398934,0.023934398934398936
RN-5907,23,0.00023934398934398934,0.023934398934398936
RS-9241,23,0.00023934398934398934,0.023934398934398936
RS-9302,23,0.00023934398934398934,0.023934398934398936
RS-9354,23,0.00023934398934398934,0.023934398934398936
RS-9485,23,0.00023934398934398934,0.023934398934398936
RS-9606,23,0.00023934398934398934,0.023934398934398936
RS-9730,23,0.00023934398934398934,0.023934398934398936
SP-0275,23,0.00023934398934398934,0.023934398934398936
SP-0314,23,0.00023934398934398934,0.023934398934398936
SP-0338,23,0.00023934398934398934,0.023934398934398936
SP-0375,23,0.00023934398934398934,0.023934398934398936
SP-0395,23,0.00023934398934398934,0.023934398934398936
SP-0444,23,0.00023934398934398934,0.023934398934398936
SP-0446,23,0.00023934398934398934,0.023934398934398936
SP-0507,23,0.00023934398934398934,0.023934398934398936
SP-0510,23,0.00023934398934398934,0.023934398934398936
SP-0539,23,0.00023934398934398934,0.023934398934398936
SP-0652,23,0.00023934398934398934,0.023934398934398936
SP-0686,23,0.00023934398934398934,0.023934398934398936
SP-0837,23,0.00023934398934398934,0.023934398934398936
SP-0841,23,0.00023934398934398934,0.023934398934398936
SP-1242,23,0.00023934398934398934,0.023934398934398936
SP-1257,23,0.00023934398934398934,0.023934398934398936
SP-1394,23,0.00023934398934398934,0.023934398934398936
SP-1399,23,0.00023934398934398934,0.023934398934398936
SP-1414,23,0.00023934398934398934,0.023934398934398936
SP-1817,23,0.00023934398934398934,0.023934398934398936
SP-1830,23,0.00023934398934398934,0.023934398934398936
SP-1861,23,0.00023934398934398934,0.023934398934398936
BA-4407,22,0.00022893772893772894,0.022893772893772892
BA-4408,22,0.00022893772893772894,0.022893772893772892
BA-4599,22,0.00022893772893772894,0.022893772893772892
DF-7023,22,0.00022893772893772894,0.022893772893772892
DF-7077,22,0.00022893772893772894,0.022893772893772892
ES-2920,22,0.00022893772893772894,0.022893772893772892
ES-2928,22,0.00022893772893772894,0.022893772893772892
MA-6508,22,0.00022893772893772894,0.022893772893772892
MG-3022,22,0.00022893772893772894,0.022893772893772892
MG-3125,22,0.00022893772893772894,0.022893772893772892
MG-3157,22,0.00022893772893772894,0.022893772893772892
MG-3504,22,0.00022893772893772894,0.022893772893772892
MG-3624,22,0.00022893772893772894,0.022893772893772892
MG-3683,22,0.00022893772893772894,0.022893772893772892
MG-3700,22,0.00022893772893772894,0.022893772893772892
MG-3757,22,0.00022893772893772894,0.022893772893772892
MG-3802,22,0.00022893772893772894,0.022893772893772892
MG-3855,22,0.00022893772893772894,0.022893772893772892
PA-6682,22,0.00022893772893772894,0.022893772893772892
PA-6844,22,0.00022893772893772894,0.022893772893772892
PA-6855,22,0.00022893772893772894,0.022893772893772892
PA-6874,22,0.00022893772893772894,0.022893772893772892
PE-5206,22,0.00022893772893772894,0.022893772893772892
PR-8105,22,0.00022893772893772894,0.022893772893772892
PR-8450,22,0.00022893772893772894,0.022893772893772892
PR-8703,22,0.00022893772893772894,0.022893772893772892
RJ-2001,22,0.00022893772893772894,0.022893772893772892
RJ-2002,22,0.00022893772893772894,0.022893772893772892
RJ-2007,22,0.00022893772893772894,0.022893772893772892
RJ-2008,22,0.00022893772893772894,0.022893772893772892
RJ-2022,22,0.00022893772893772894,0.022893772893772892
RJ-2105,22,0.00022893772893772894,0.022893772893772892
RJ-2125,22,0.00022893772893772894,0.022893772893772892
RJ-2135,22,0.00022893772893772894,0.022893772893772892
RJ-2151,22,0.00022893772893772894,0.022893772893772892
RJ-2171,22,0.00022893772893772894,0.022893772893772892
RJ-2473,22,0.00022893772893772894,0.022893772893772892
RJ-2506,22,0.00022893772893772894,0.022893772893772892
RJ-2566,22,0.00022893772893772894,0.022893772893772892
RJ-2571,22,0.00022893772893772894,0.022893772893772892
RJ-2603,22,0.00022893772893772894,0.022893772893772892
RJ-2892,22,0.00022893772893772894,0.022893772893772892
RN-5902,22,0.00022893772893772894,0.022893772893772892
RS-9301,22,0.00022893772893772894,0.022893772893772892
RS-9504,22,0.00022893772893772894,0.022893772893772892
RS-9520,22,0.00022893772893772894,0.022893772893772892
RS-9533,22,0.00022893772893772894,0.022893772893772892
RS-9641,22,0.00022893772893772894,0.022893772893772892
RS-9705,22,0.00022893772893772894,0.022893772893772892
SC-8849,22,0.00022893772893772894,0.022893772893772892
SP-0101,22,0.00022893772893772894,0.022893772893772892
SP-0205,22,0.00022893772893772894,0.022893772893772892
SP-0211,22,0.00022893772893772894,0.022893772893772892
SP-0363,22,0.00022893772893772894,0.022893772893772892
SP-0371,22,0.00022893772893772894,0.022893772893772892
SP-0450,22,0.00022893772893772894,0.022893772893772892
SP-0462,22,0.00022893772893772894,0.022893772893772892
SP-0492,22,0.00022893772893772894,0.022893772893772892
SP-0506,22,0.00022893772893772894,0.022893772893772892
SP-0565,22,0.00022893772893772894,0.022893772893772892
SP-0612,22,0.00022893772893772894,0.022893772893772892
SP-0723,22,0.00022893772893772894,0.022893772893772892
SP-0780,22,0.00022893772893772894,0.022893772893772892
SP-0849,22,0.00022893772893772894,0.022893772893772892
SP-0852,22,0.00022893772893772894,0.022893772893772892
SP-0883,22,0.00022893772893772894,0.022893772893772892
SP-1141,22,0.00022893772893772894,0.022893772893772892
SP-1351,22,0.00022893772893772894,0.022893772893772892
SP-1494,22,0.00022893772893772894,0.022893772893772892
SP-1507,22,0.00022893772893772894,0.022893772893772892
SP-1854,22,0.00022893772893772894,0.022893772893772892
SP-1865,22,0.00022893772893772894,0.022893772893772892
SP-1947,22,0.00022893772893772894,0.022893772893772892
AM-6904,21,0.00021853146853146853,0.021853146853146852
BA-4176,21,0.00021853146853146853,0.021853146853146852
BA-4610,21,0.00021853146853146853,0.021853146853146852
CE-6032,21,0.00021853146853146853,0.021853146853146852
CE-6083,21,0.00021853146853146853,0.021853146853146852
CE-6280,21,0.00021853146853146853,0.021853146853146852
DF-7188,21,0.00021853146853146853,0.021853146853146852
ES-2907,21,0.00021853146853146853,0.021853146853146852
ES-2978,21,0.00021853146853146853,0.021853146853146852
GO-7435,21,0.00021853146853146853,0.021853146853146852
GO-7484,21,0.00021853146853146853,0.021853146853146852
GO-7493,21,0.00021853146853146853,0.021853146853146852
MA-6503,21,0.00021853146853146853,0.021853146853146852
MG-3085,21,0.00021853146853146853,0.021853146853146852
MG-3191,21,0.00021853146853146853,0.021853146853146852
MG-3519,21,0.00021853146853146853,0.021853146853146852
MG-3948,21,0.00021853146853146853,0.021853146853146852
PA-6604,21,0.00021853146853146853,0.021853146853146852
PA-6845,21,0.00021853146853146853,0.021853146853146852
PA-6850,21,0.00021853146853146853,0.021853146853146852
PE-5204,21,0.00021853146853146853,0.021853146853146852
PR-8004,21,0.00021853146853146853,0.021853146853146852
PR-8033,21,0.00021853146853146853,0.021853146853146852
PR-8120,21,0.00021853146853146853,0.021853146853146852
PR-8181,21,0.00021853146853146853,0.021853146853146852
PR-8282,21,0.00021853146853146853,0.021853146853146852
RJ-2076,21,0.00021853146853146853,0.021853146853146852
RJ-2091,21,0.00021853146853146853,0.021853146853146852
RJ-2136,21,0.00021853146853146853,0.021853146853146852
RJ-2162,21,0.00021853146853146853,0.021853146853146852
RJ-2181,21,0.00021853146853146853,0.021853146853146852
RJ-2184,21,0.00021853146853146853,0.021853146853146852
RJ-2354,21,0.00021853146853146853,0.021853146853146852
RJ-2356,21,0.00021853146853146853,0.021853146853146852
RJ-2605,21,0.00021853146853146853,0.021853146853146852
RJ-2734,21,0.00021853146853146853,0.021853146853146852
RJ-2735,21,0.00021853146853146853,0.021853146853146852
RJ-2836,21,0.00021853146853146853,0.021853146853146852
RN-5905,21,0.00021853146853146853,0.021853146853146852
RS-9024,21,0.00021853146853146853,0.021853146853146852
RS-9232,21,0.00021853146853146853,0.021853146853146852
RS-9706,21,0.00021853146853146853,0.021853146853146852
SC-8929,21,0.00021853146853146853,0.021853146853146852
SC-8952,21,0.00021853146853146853,0.021853146853146852
SP-0330,21,0.00021853146853146853,0.021853146853146852
SP-0361,21,0.00021853146853146853,0.021853146853146852
SP-0393,21,0.00021853146853146853,0.021853146853146852
SP-0394,21,0.00021853146853146853,0.021853146853146852
SP-0538,21,0.00021853146853146853,0.021853146853146852
SP-0545,21,0.00021853146853146853,0.021853146853146852
SP-0611,21,0.00021853146853146853,0.021853146853146852
SP-0619,21,0.00021853146853146853,0.021853146853146852
SP-0875,21,0.00021853146853146853,0.021853146853146852
SP-0903,21,0.00021853146853146853,0.021853146853146852
SP-0922,21,0.00021853146853146853,0.021853146853146852
SP-0934,21,0.00021853146853146853,0.021853146853146852
SP-0952,21,0.00021853146853146853,0.021853146853146852
SP-1297,21,0.00021853146853146853,0.021853146853146852
SP-1474,21,0.00021853146853146853,0.021853146853146852
SP-1960,21,0.00021853146853146853,0.021853146853146852
BA-4163,20,0.00020812520812520813,0.020812520812520812
BA-4168,20,0.00020812520812520813,0.020812520812520812
BA-4370,20,0.00020812520812520813,0.020812520812520812
CE-6034,20,0.00020812520812520813,0.020812520812520812
DF-7214,20,0.00020812520812520813,0.020812520812520812
DF-7215,20,0.00020812520812520813,0.020812520812520812
ES-2913,20,0.00020812520812520813,0.020812520812520812
ES-2937,20,0.00020812520812520813,0.020812520812520812
GO-7437,20,0.00020812520812520813,0.020812520812520812
MG-3036,20,0.00020812520812520813,0.020812520812520812
MG-3069,20,0.00020812520812520813,0.020812520812520812
MG-3106,20,0.00020812520812520813,0.020812520812520812
MG-3226,20,0.00020812520812520813,0.020812520812520812
MG-3502,20,0.00020812520812520813,0.020812520812520812
MG-3621,20,0.00020812520812520813,0.020812520812520812
MG-3760,20,0.00020812520812520813,0.020812520812520812
MG-3817,20,0.00020812520812520813,0.020812520812520812
MG-3877,20,0.00020812520812520813,0.020812520812520812
MG-3880,20,0.00020812520812520813,0.020812520812520812
MT-7889,20,0.00020812520812520813,0.020812520812520812
PA-6863,20,0.00020812520812520813,0.020812520812520812
PB-5801,20,0.00020812520812520813,0.020812520812520812
PR-8251,20,0.00020812520812520813,0.020812520812520812
PR-8382,20,0.00020812520812520813,0.020812520812520812
RJ-2507,20,0.00020812520812520813,0.020812520812520812
RJ-2555,20,0.00020812520812520813,0.020812520812520812
RJ-2568,20,0.00020812520812520813,0.020812520812520812
RS-9047,20,0.00020812520812520813,0.020812520812520812
RS-9052,20,0.00020812520812520813,0.020812520812520812
RS-9177,20,0.00020812520812520813,0.020812520812520812
RS-9577,20,0.00020812520812520813,0.020812520812520812
RS-9607,20,0.00020812520812520813,0.020812520812520812
RS-9757,20,0.00020812520812520813,0.020812520812520812
RS-9820,20,0.00020812520812520813,0.020812520812520812
RS-9907,20,0.00020812520812520813,0.020812520812520812
RS-9915,20,0.00020812520812520813,0.020812520812520812
SC-8875,20,0.00020812520812520813,0.020812520812520812
SC-8926,20,0.00020812520812520813,0.020812520812520812
SC-8981,20,0.00020812520812520813,0.020812520812520812
SP-0102,20,0.00020812520812520813,0.020812520812520812
SP-0206,20,0.00020812520812520813,0.020812520812520812
SP-0218,20,0.00020812520812520813,0.020812520812520812
SP-0235,20,0.00020812520812520813,0.020812520812520812
SP-0263,20,0.00020812520812520813,0.020812520812520812
SP-0604,20,0.00020812520812520813,0.020812520812520812
SP-0695,20,0.00020812520812520813,0.020812520812520812
SP-0939,20,0.00020812520812520813,0.020812520812520812
SP-0942,20,0.00020812520812520813,0.020812520812520812
SP-1503,20,0.00020812520812520813,0.020812520812520812
SP-1728,20,0.00020812520812520813,0.020812520812520812
TO-7701,20,0.00020812520812520813,0.020812520812520812
AL-5707,19,0.00019771894771894772,0.019771894771894772
AM-6905,19,0.00019771894771894772,0.019771894771894772
BA-4027,19,0.00019771894771894772,0.019771894771894772
BA-4110,19,0.00019771894771894772,0.019771894771894772
BA-4161,19,0.00019771894771894772,0.019771894771894772
BA-4170,19,0.00019771894771894772,0.019771894771894772
BA-4175,19,0.00019771894771894772,0.019771894771894772
CE-6042,19,0.00019771894771894772,0.019771894771894772
DF-7172,19,0.00019771894771894772,0.019771894771894772
DF-7232,19,0.00019771894771894772,0.019771894771894772
ES-2902,19,0.00019771894771894772,0.019771894771894772
MG-3026,19,0.00019771894771894772,0.019771894771894772
MG-3152,19,0.00019771894771894772,0.019771894771894772
MG-3155,19,0.00019771894771894772,0.019771894771894772
MG-3172,19,0.00019771894771894772,0.019771894771894772
MG-3240,19,0.00019771894771894772,0.019771894771894772
MG-3524,19,0.00019771894771894772,0.019771894771894772
MG-3597,19,0.00019771894771894772,0.019771894771894772
MG-3714,19,0.00019771894771894772,0.019771894771894772
MG-3828,19,0.00019771894771894772,0.019771894771894772
MT-7807,19,0.00019771894771894772,0.019771894771894772
MT-7811,19,0.00019771894771894772,0.019771894771894772
MT-7870,19,0.00019771894771894772,0.019771894771894772
PA-6800,19,0.00019771894771894772,0.019771894771894772
PE-5071,19,0.00019771894771894772,0.019771894771894772
PE-5201,19,0.00019771894771894772,0.019771894771894772
PR-8002,19,0.00019771894771894772,0.019771894771894772
PR-8042,19,0.00019771894771894772,0.019771894771894772
PR-8061,19,0.00019771894771894772,0.019771894771894772
PR-8341,19,0.00019771894771894772,0.019771894771894772
PR-8404,19,0.00019771894771894772,0.019771894771894772
PR-8420,19,0.00019771894771894772,0.019771894771894772
PR-8530,19,0.00019771894771894772,0.019771894771894772
PR-8607,19,0.00019771894771894772,0.019771894771894772
PR-8711,19,0.00019771894771894772,0.019771894771894772
RJ-2390,19,0.00019771894771894772,0.019771894771894772
RJ-2494,19,0.00019771894771894772,0.019771894771894772
RJ-2503,19,0.00019771894771894772,0.019771894771894772
RJ-2638,19,0.00019771894771894772,0.019771894771894772
RJ-2654,19,0.00019771894771894772,0.019771894771894772
RJ-2808,19,0.00019771894771894772,0.019771894771894772
RJ-2846,19,0.00019771894771894772,0.019771894771894772
RJ-2886,19,0.00019771894771894772,0.019771894771894772
RS-9013,19,0.00019771894771894772,0.019771894771894772
RS-9042,19,0.00019771894771894772,0.019771894771894772
RS-9043,19,0.00019771894771894772,0.019771894771894772
RS-9045,19,0.00019771894771894772,0.019771894771894772
RS-9064,19,0.00019771894771894772,0.019771894771894772
RS-9067,19,0.00019771894771894772,0.019771894771894772
RS-9113,19,0.00019771894771894772,0.019771894771894772
RS-9135,19,0.00019771894771894772,0.019771894771894772
RS-9351,19,0.00019771894771894772,0.019771894771894772
RS-9380,19,0.00019771894771894772,0.019771894771894772
RS-9558,19,0.00019771894771894772,0.019771894771894772
RS-9588,19,0.00019771894771894772,0.019771894771894772
RS-9602,19,0.00019771894771894772,0.019771894771894772
RS-9878,19,0.00019771894771894772,0.019771894771894772
RS-9905,19,0.00019771894771894772,0.019771894771894772
SC-8919,19,0.00019771894771894772,0.019771894771894772
SC-8966,19,0.00019771894771894772,0.019771894771894772
SC-8987,19,0.00019771894771894772,0.019771894771894772
SP-0217,19,0.00019771894771894772,0.019771894771894772
SP-0271,19,0.00019771894771894772,0.019771894771894772
SP-0343,19,0.00019771894771894772,0.019771894771894772
SP-0464,19,0.00019771894771894772,0.019771894771894772
SP-0469,19,0.00019771894771894772,0.019771894771894772
SP-0624,19,0.00019771894771894772,0.019771894771894772
SP-0741,19,0.00019771894771894772,0.019771894771894772
SP-0795,19,0.00019771894771894772,0.019771894771894772
SP-1152,19,0.00019771894771894772,0.019771894771894772
SP-1195,19,0.00019771894771894772,0.019771894771894772
SP-1411,19,0.00019771894771894772,0.019771894771894772
SP-1488,19,0.00019771894771894772,0.019771894771894772
SP-1502,19,0.00019771894771894772,0.019771894771894772
SP-1537,19,0.00019771894771894772,0.019771894771894772
SP-1905,19,0.00019771894771894772,0.019771894771894772
SP-1970,19,0.00019771894771894772,0.019771894771894772
AM-6903,18,0.0001873126873126873,0.018731268731268732
BA-4025,18,0.0001873126873126873,0.018731268731268732
BA-4030,18,0.0001873126873126873,0.018731268731268732
BA-4041,18,0.0001873126873126873,0.018731268731268732
BA-4119,18,0.0001873126873126873,0.018731268731268732
BA-4133,18,0.0001873126873126873,0.018731268731268732
BA-4583,18,0.0001873126873126873,0.018731268731268732
BA-4897,18,0.0001873126873126873,0.018731268731268732
CE-6011,18,0.0001873126873126873,0.018731268731268732
CE-6035,18,0.0001873126873126873,0.018731268731268732
CE-6054,18,0.0001873126873126873,0.018731268731268732
CE-6087,18,0.0001873126873126873,0.018731268731268732
DF-7029,18,0.0001873126873126873,0.018731268731268732
DF-7211,18,0.0001873126873126873,0.018731268731268732
DF-7224,18,0.0001873126873126873,0.018731268731268732
ES-2901,18,0.0001873126873126873,0.018731268731268732
ES-2918,18,0.0001873126873126873,0.018731268731268732
ES-2994,18,0.0001873126873126873,0.018731268731268732
GO-7638,18,0.0001873126873126873,0.018731268731268732
MG-3131,18,0.0001873126873126873,0.018731268731268732
MG-3199,18,0.0001873126873126873,0.018731268731268732
MG-3245,18,0.0001873126873126873,0.018731268731268732
MG-3266,18,0.0001873126873126873,0.018731268731268732
MG-3562,18,0.0001873126873126873,0.018731268731268732
MG-3652,18,0.0001873126873126873,0.018731268731268732
MG-3670,18,0.0001873126873126873,0.018731268731268732
MG-3803,18,0.0001873126873126873,0.018731268731268732
MG-3832,18,0.0001873126873126873,0.018731268731268732
MG-3890,18,0.0001873126873126873,0.018731268731268732
MG-3974,18,0.0001873126873126873,0.018731268731268732
MS-7902,18,0.0001873126873126873,0.018731268731268732
MS-7907,18,0.0001873126873126873,0.018731268731268732
MT-7863,18,0.0001873126873126873,0.018731268731268732
PA-6862,18,0.0001873126873126873,0.018731268731268732
PB-5840,18,0.0001873126873126873,0.018731268731268732
PE-5476,18,0.0001873126873126873,0.018731268731268732
PE-5559,18,0.0001873126873126873,0.018731268731268732
PI-6460,18,0.0001873126873126873,0.018731268731268732
PR-8342,18,0.0001873126873126873,0.018731268731268732
PR-8406,18,0.0001873126873126873,0.018731268731268732
PR-8417,18,0.0001873126873126873,0.018731268731268732
PR-8589,18,0.0001873126873126873,0.018731268731268732
PR-8697,18,0.0001873126873126873,0.018731268731268732
RJ-2391,18,0.0001873126873126873,0.018731268731268732
RJ-2524,18,0.0001873126873126873,0.018731268731268732
RJ-2592,18,0.0001873126873126873,0.018731268731268732
RJ-2607,18,0.0001873126873126873,0.018731268731268732
RJ-2717,18,0.0001873126873126873,0.018731268731268732
RJ-2896,18,0.0001873126873126873,0.018731268731268732
RO-7698,18,0.0001873126873126873,0.018731268731268732
RS-9022,18,0.0001873126873126873,0.018731268731268732
RS-9126,18,0.0001873126873126873,0.018731268731268732
RS-9152,18,0.0001873126873126873,0.018731268731268732
RS-9333,18,0.0001873126873126873,0.018731268731268732
RS-9395,18,0.0001873126873126873,0.018731268731268732
RS-9560,18,0.0001873126873126873,0.018731268731268732
RS-9568,18,0.0001873126873126873,0.018731268731268732
RS-9576,18,0.0001873126873126873,0.018731268731268732
RS-9682,18,0.0001873126873126873,0.018731268731268732
RS-9920,18,0.0001873126873126873,0.018731268731268732
SC-8890,18,0.0001873126873126873,0.018731268731268732
SE-4905,18,0.0001873126873126873,0.018731268731268732
SP-0133,18,0.0001873126873126873,0.018731268731268732
SP-0298,18,0.0001873126873126873,0.018731268731268732
SP-0346,18,0.0001873126873126873,0.018731268731268732
SP-0367,18,0.0001873126873126873,0.018731268731268732
SP-0551,18,0.0001873126873126873,0.018731268731268732
SP-0629,18,0.0001873126873126873,0.018731268731268732
SP-0684,18,0.0001873126873126873,0.018731268731268732
SP-0778,18,0.0001873126873126873,0.018731268731268732
SP-0786,18,0.0001873126873126873,0.018731268731268732
SP-0790,18,0.0001873126873126873,0.018731268731268732
SP-0872,18,0.0001873126873126873,0.018731268731268732
SP-0921,18,0.0001873126873126873,0.018731268731268732
SP-0943,18,0.0001873126873126873,0.018731268731268732
SP-1160,18,0.0001873126873126873,0.018731268731268732
SP-1192,18,0.0001873126873126873,0.018731268731268732
SP-1324,18,0.0001873126873126873,0.018731268731268732
SP-1396,18,0.0001873126873126873,0.018731268731268732
SP-1482,18,0.0001873126873126873,0.018731268731268732
SP-1544,18,0.0001873126873126873,0.018731268731268732
SP-1670,18,0.0001873126873126873,0.018731268731268732
SP-1814,18,0.0001873126873126873,0.018731268731268732
