package_id_hex,order_id,seller_id,olist_customer_id,recipient_customer_id_hex,sender_business_id_hex,package_flow_type_id,package_flow_type_name,service_type_id,service_type_name,initial_package_status_id,initial_status_name,received_date,contents,weight_oz,length_in,width_in,height_in,origin_facility_id,origin_received_timestamp,origin_sorted_timestamp,origin_departed_timestamp,customer_unique_id,sender_territory_id,recipient_territory_id,quarantine_reason
9969a70945195947b175559bf4407875,454a297f19c15e3f7a16c16961029402,cd68562d3f44870c08922d380acae552,d1bae39e16e67e0de7db76605561f3cd,e83af10a84be1e3a0d6187207de86a76,cd68562d3f44870c08922d380acae552,2,B2C,1,Delivery,2,Processing,2018-06-15 23:27:00,sports_leisure,12.345896753029155,6.692913385826771,6.692913385826771,3.937007874015748,5,2018-06-15 23:27:00,2018-06-19 03:36:36,,e83af10a84be1e3a0d6187207de86a76,1374,111,excluded_first_pass_incomplete_origin_timeline
0f3ff1921394572f89aa7f45f95e3374,4551b488487e6cfa31f9e35073d3c5d4,ecccfa2bb93b34a3bf033cc5d1dcdc69,dfa7df4afe1ba4c38428bd36cd4444c1,eec95eabca2b8d033e1d36ad86ad688a,ecccfa2bb93b34a3bf033cc5d1dcdc69,2,B2C,1,Delivery,2,Processing,2016-10-09 12:43:21,health_beauty,14.109596289176176,7.874015748031496,7.874015748031496,7.874015748031496,75,2016-10-09 12:43:21,2016-10-11 17:16:27,,eec95eabca2b8d033e1d36ad86ad688a,1812,2847,excluded_first_pass_incomplete_origin_timeline
348568fd0d1c594fb14aa3d461ead56d,45639343ad340a0a092f8bc8788e051e,e8b3a3a38279a82f0e5d006d5e5b7d2c,fdd719ccb11566817c8e6a9cafb008c4,7d8c7a2965d9a38d34c6e471d125e269,e8b3a3a38279a82f0e5d006d5e5b7d2c,2,B2C,1,Delivery,2,Processing,2017-11-01 13:36:59,consoles_games,35.27399072294044,7.874015748031496,7.874015748031496,11.811023622047244,5,2017-11-01 13:36:59,2017-11-04 04:15:48,,7d8c7a2965d9a38d34c6e471d125e269,1583,1980,excluded_first_pass_incomplete_origin_timeline
4c9db281a4ef5f109fa463fce6e7268b,4579bbd75504c2cc0e1a60a69196598a,891071be6ba827b591264c90c2ae8a63,331e03764ace557102ea57186b4079eb,2a2e2e0e4611ca5566877c2396cb79b3,891071be6ba827b591264c90c2ae8a63,2,B2C,1,Delivery,2,Processing,2017-11-16 15:14:07,fashion_bags_accessories,24.69179350605831,6.692913385826771,5.118110236220472,1.574803149606299,75,2017-11-16 15:14:07,2017-11-16 15:30:25,,2a2e2e0e4611ca5566877c2396cb79b3,2339,637,excluded_first_pass_incomplete_origin_timeline
3593c55a9a8f5fb280679caa6e2b371a,457afd8c764234eb93f7a25268578440,4917cee8d902e13428c3ec4b1ca6f315,37750266450eef3226b92346f056b786,64f74dd56b328dc02d0492da5f0cce31,4917cee8d902e13428c3ec4b1ca6f315,2,B2C,1,Delivery,2,Processing,2017-08-14 22:13:14,home_appliances_2,257.50013227746524,32.28346456692913,21.25984251968504,3.937007874015748,75,2017-08-14 22:13:14,2017-08-16 03:25:03,,64f74dd56b328dc02d0492da5f0cce31,1999,977,excluded_first_pass_incomplete_origin_timeline
97df8f3119ed5218b7ed33b668c53620,457cb961f89e32569e2d9a737a65b3bb,4c8b8048e33af2bf94f2eb547746a916,190b936129e075641c5557538def8b25,b118d6ef1262db7e0bf20ccff0b32432,4c8b8048e33af2bf94f2eb547746a916,2,B2C,1,Delivery,2,Processing,2018-02-08 17:02:46,baby,8.81849768073511,9.05511811023622,14.960629921259843,1.968503937007874,5,2018-02-08 17:02:46,2018-02-08 17:40:29,,b118d6ef1262db7e0bf20ccff0b32432,1509,1973,excluded_first_pass_incomplete_origin_timeline
bf85f289d62257dc88124fb9811a8bbd,45863486f903e4fbfe9a18dd7aebb8d3,0432ead42b6c8a0bdf68154add917fdf,547d6ffb01ccfdcd3987a70bff3746d0,0be6fe889a8bc9c09d29602bf76ea1b8,0432ead42b6c8a0bdf68154add917fdf,2,B2C,1,Delivery,2,Processing,2017-10-20 16:14:06,toys,15.873295825323199,7.086614173228346,4.724409448818897,4.724409448818897,75,2017-10-20 16:14:06,2017-10-20 16:32:34,,0be6fe889a8bc9c09d29602bf76ea1b8,44,2956,excluded_first_pass_incomplete_origin_timeline
dc5f25b3adcf535cab3c25abc61c57a1,45875d4bdc0209b3020175f4151d9850,c7fdb77fdbff3c41981bc52f787e959e,ee9396d603a68c2c666ea2f0753d256d,eccc96172ce0081936206d5b5bdde155,c7fdb77fdbff3c41981bc52f787e959e,2,B2C,2,SmartLocker,2,Processing,2018-05-17 16:38:50,bed_bath_table,21.164394433764265,11.811023622047244,9.84251968503937,3.937007874015748,75,2018-05-17 16:38:50,2018-05-18 00:14:48,,eccc96172ce0081936206d5b5bdde155,75,1323,excluded_first_pass_incomplete_origin_timeline
99f1ab4e260d56b5b3ab0dcfa0362710,45acb6840b062e10dd63454b19ce5212,f8db351d8c4c4c22c6835c19a46f01b0,7b2ff9be0c86252de722d6287c6d9668,345759b8cb3d30586551de1ca6905df0,f8db351d8c4c4c22c6835c19a46f01b0,2,B2C,1,Delivery,4,In Transit,2018-07-03 18:36:57,construction_tools_constructio,88.1849768073511,15.748031496062993,10.236220472440944,3.937007874015748,75,2018-07-03 18:36:57,2018-07-05 16:21:01,2018-07-05 12:46:00,345759b8cb3d30586551de1ca6905df0,177,1427,invalid_or_out_of_order_timestamps
55625ee53cfe5b72b561d920fe254487,46010c67bec146f0c9db27f42149c5d2,ab9db4cf53b08b828b64dccaafc2d9f0,6929b4205121245fcddb29a451082a69,54c7188c8d28bfcbb61c9bff1f713097,ab9db4cf53b08b828b64dccaafc2d9f0,2,B2C,1,Delivery,2,Processing,2017-05-30 11:43:14,housewares,88.1849768073511,15.748031496062993,11.811023622047244,9.84251968503937,355,2017-05-30 11:43:14,2017-05-30 13:08:11,,54c7188c8d28bfcbb61c9bff1f713097,2595,186,excluded_first_pass_incomplete_origin_timeline
2528674c040b5da884d78d280b4c2ae5,466839bc7437c08a787345cd313ba3dd,cf8ab1616079e2793aa29d524df01bb1,eeb4e8c7ec332a97a5f407a634f69cdb,da4f111c2d1cbf0d1a861edac906e48f,cf8ab1616079e2793aa29d524df01bb1,2,B2C,1,Delivery,2,Processing,2018-01-19 15:18:41,sports_leisure,1058.2197216882132,41.338582677165356,7.874015748031496,27.559055118110237,75,2018-01-19 15:18:41,2018-01-19 16:06:32,,da4f111c2d1cbf0d1a861edac906e48f,12,1349,excluded_first_pass_incomplete_origin_timeline
9fd3604422c8537189f0ce9e0adefaa6,4669128c3280c4b2c99e4de410143681,bbad7e518d7af88a0897397ffdca1979,8d9e0f2f8da28d693bda0da41529bbc8,d8dd2cd7e16c2546bb8d0f1ea648da3c,bbad7e518d7af88a0897397ffdca1979,2,B2C,1,Delivery,4,In Transit,2018-07-04 08:08:35,baby,10.582197216882133,6.299212598425196,6.299212598425196,6.299212598425196,5,2018-07-04 08:08:35,2018-07-05 16:27:27,2018-07-05 16:08:00,d8dd2cd7e16c2546bb8d0f1ea648da3c,1580,2330,invalid_or_out_of_order_timestamps
52c9fd4617475735986dcfc9e55c9295,4689301ba3cbffea28d57a22a80987c3,bacb1f0ed56ad24198f5810d2b3fe9a5,bc5bd0ea0abd3f669c9de1dcef666da2,4a4bc27d97551e150f9bcb72dca4eae9,bacb1f0ed56ad24198f5810d2b3fe9a5,2,B2C,1,Delivery,2,Processing,2017-08-16 20:51:24,toys,70.54798144588088,19.68503937007874,11.811023622047244,5.905511811023622,5,2017-08-16 20:51:24,2017-08-17 02:45:20,,4a4bc27d97551e150f9bcb72dca4eae9,1599,2004,excluded_first_pass_incomplete_origin_timeline
d25c54a069b952889f28752a66e7d727,46919c41f3e2b0e06e6fe85383250e9a,0691148aee60ca47977c187804f935ae,6c47a76c5eae78ce63f61a9a77cd7e3c,2b7350b8d7faa20139db44d3bb809892,0691148aee60ca47977c187804f935ae,2,B2C,1,Delivery,4,In Transit,2018-07-04 17:40:58,sports_leisure,8.81849768073511,6.692913385826771,6.299212598425196,5.905511811023622,75,2018-07-04 17:40:58,2018-07-05 16:33:01,2018-07-05 14:40:00,2b7350b8d7faa20139db44d3bb809892,102,1497,invalid_or_out_of_order_timestamps
1dfa86769e3f5e6cbf5e635177e6e78c,46ac596698e8825788743fef0d54caca,ff063b022a9a0aab91bad2c9088760b7,babcd8fa0e2e5bb335b85783a9194ef8,339450932fcd544f53cee241941d117f,ff063b022a9a0aab91bad2c9088760b7,2,B2C,1,Delivery,4,In Transit,2018-05-16 15:09:03,garden_tools,102.29457309652727,26.37795275590551,12.204724409448819,1.1811023622047243,75,2018-05-16 15:09:03,2018-05-16 15:34:40,2018-05-16 13:36:00,339450932fcd544f53cee241941d117f,76,188,invalid_or_out_of_order_timestamps
8256b54dd56c5b509fce8461d74523af,46bbd69cb8d68f6c34fc754e569b4630,6560211a19b47992c3666cc44a7e94c0,677dbf5ff3bed8560f9156c76f8d0a88,3b006751f006182dace8576eace9c526,6560211a19b47992c3666cc44a7e94c0,2,B2C,1,Delivery,4,In Transit,2018-06-26 08:30:04,watches_gifts,7.054798144588088,6.299212598425196,4.330708661417323,1.0,5,2018-06-26 08:30:04,2018-06-26 11:56:57,2018-06-26 10:51:00,3b006751f006182dace8576eace9c526,1566,85,invalid_or_out_of_order_timestamps
d6bef3a3d3d955f4914da7a9a95eb0b2,46bdd39417baa706de4e1931fb95b4dd,8b321bb669392f5163d04c59e235e066,9f775687e1b0ce412df4e527ef81ef5f,420f8f6bb49a30d3c359aa5cc905288c,8b321bb669392f5163d04c59e235e066,2,B2C,1,Delivery,4,In Transit,2018-04-22 13:30:20,electronics,7.054798144588088,11.811023622047244,7.874015748031496,3.937007874015748,75,2018-04-22 13:30:20,2018-04-24 18:55:33,2018-04-23 17:56:43,420f8f6bb49a30d3c359aa5cc905288c,754,1572,invalid_or_out_of_order_timestamps
c9c56c43855358619a0d14502baccef2,46bdec7cc92d926500bee756ee1df6dc,620c87c171fb2a6dd6e8bb4dec959fc6,0cfcefc0ed0af6a2e601540feeac24e7,77cbda5b2227fa2e9de95536462fd31a,620c87c171fb2a6dd6e8bb4dec959fc6,2,B2C,1,Delivery,2,Processing,2018-07-16 13:20:06,perfumery,7.054798144588088,7.874015748031496,11.811023622047244,7.874015748031496,5,2018-07-16 13:20:06,2018-07-16 13:30:35,,77cbda5b2227fa2e9de95536462fd31a,1340,2890,excluded_first_pass_incomplete_origin_timeline
af0774db783e58b6bdf8b36c7ec26eb5,471ca99c77519c786c0b63a0933b4b06,0747d5bb69f0586cc869d8af4c50f93e,435f0eb5e9a9002e1bb367ef5fc8317f,90fa7291f2f73baa587911878738d5d7,0747d5bb69f0586cc869d8af4c50f93e,2,B2C,1,Delivery,2,Processing,2017-06-10 02:09:35,perfumery,4.409248840367555,6.299212598425196,4.330708661417323,1.574803149606299,5,2017-06-10 02:09:35,2017-06-11 02:10:17,,90fa7291f2f73baa587911878738d5d7,1310,756,excluded_first_pass_incomplete_origin_timeline
710bd02ebbad58949a2daa10e968552f,47252c5b9ec88c714460e3e34fb08d5d,2a84855fd20af891be03bc5924d2b453,e8f957324bc3abb0d6af1642f06d3476,3195d6c23c9f61b0bcfae41d3fe8a3db,2a84855fd20af891be03bc5924d2b453,2,B2C,1,Delivery,4,In Transit,2018-06-11 12:48:52,stationery,28.219192578352352,6.692913385826771,15.748031496062993,11.023622047244094,75,2018-06-11 12:48:52,2018-06-12 09:37:25,2018-06-11 14:49:00,3195d6c23c9f61b0bcfae41d3fe8a3db,381,1317,invalid_or_out_of_order_timestamps
76601ad3f22b53009bd24f1ac1398c9e,47273c48a7c7bb72eefff6de63be0b9b,f8db351d8c4c4c22c6835c19a46f01b0,18fe8875aadc2329681fc8e335d0a984,215249ea52969f99e3f52795667f0f83,f8db351d8c4c4c22c6835c19a46f01b0,2,B2C,1,Delivery,4,In Transit,2017-07-28 23:20:34,garden_tools,10.582197216882133,6.692913385826771,4.724409448818897,2.7559055118110236,75,2017-07-28 23:20:34,2017-08-02 08:33:52,2017-08-01 14:00:00,215249ea52969f99e3f52795667f0f83,177,728,invalid_or_out_of_order_timestamps
a6a8892520205810b13514485c784c3a,472ef9d922172a83923731547a53978f,232a6014e7b10cba61c6c2b2ea6bb4b0,bc09d6b35dbc523da8fcbc010ba8c630,ee08f54b68f6b3e80c2cd0ef2ed982e2,232a6014e7b10cba61c6c2b2ea6bb4b0,2,B2C,3,Pickup,4,In Transit,2018-04-22 09:29:31,pet_shop,462.0892784705198,16.53543307086614,11.811023622047244,17.716535433070867,355,2018-04-22 09:29:31,2018-04-24 19:02:00,2018-04-23 19:28:40,ee08f54b68f6b3e80c2cd0ef2ed982e2,2851,1961,invalid_or_out_of_order_timestamps
ccd0f8afc26c5e279800884f621f2770,4736832c0e59da8a5d32fcdce7afa55e,d91fb3b7d041e83b64a00a3edfb37e4f,8048995a729129dc06cc00ec674bc4fb,672452f682b6cd65d8256f3e527bb93f,d91fb3b7d041e83b64a00a3edfb37e4f,2,B2C,1,Delivery,2,Processing,2017-08-15 11:34:24,home_appliances,4.232878886752853,7.086614173228346,5.118110236220472,3.149606299212598,355,2017-08-15 11:34:24,2017-08-15 12:04:01,,672452f682b6cd65d8256f3e527bb93f,2943,29,excluded_first_pass_incomplete_origin_timeline
3b116b2bf4fe5bb69057f419b5722c95,476a432306780038e2403c30235817e7,0885aaf116795758dfeb5f1032487bcd,9047ddd8b67873d55ff287e1d90db634,784f9fe31eea57bd7bbf04f62cc0f760,0885aaf116795758dfeb5f1032487bcd,2,B2C,1,Delivery,4,In Transit,2018-04-22 17:04:00,bed_bath_table,35.27399072294044,12.598425196850393,20.47244094488189,6.692913385826771,367,2018-04-22 17:04:00,2018-04-24 17:48:13,2018-04-24 14:14:32,784f9fe31eea57bd7bbf04f62cc0f760,2023,2272,invalid_or_out_of_order_timestamps
5b52e444fa115dce9334f700043a3981,476b812a7e4fc972646eb390517bddcb,b39d7fe263ef469605dbb32608aee0af,18a1176652a9344ba489fa4ccaa3c20f,387207b587c829c6678a03c8b711ae1e,b39d7fe263ef469605dbb32608aee0af,2,B2C,1,Delivery,4,In Transit,2018-08-18 11:09:12,bed_bath_table,0.0,11.811023622047244,11.811023622047244,9.84251968503937,5,2018-08-18 11:09:12,2018-08-18 11:30:54,2018-08-21 12:07:00,387207b587c829c6678a03c8b711ae1e,1509,2330,invalid_dimensions_or_weight
cd8f86ac093f5192bc207160ae945709,47880652c5245fbeccfe7a58e8d841e5,82e0a475a88cc9595229d8029273f045,792c997303692247baa029b77d1a90ea,296b245d6ab112891351396869ada4d6,82e0a475a88cc9595229d8029273f045,2,B2C,1,Delivery,2,Processing,2017-08-28 14:56:13,furniture_decor,42.32878886752853,20.866141732283463,4.330708661417323,3.149606299212598,75,2017-08-28 14:56:13,2017-08-29 05:32:52,,296b245d6ab112891351396869ada4d6,185,2295,excluded_first_pass_incomplete_origin_timeline
e881db87e8f05f67b16e593bb6afa4b8,478b98b4c7442950e6911539465abc95,edb1ef5e36e0c8cd84eb3c9b003e486d,0cd004313277890ddd43f33d5b81a266,1d3f38a44bc78323403edc862d8001e6,edb1ef5e36e0c8cd84eb3c9b003e486d,2,B2C,1,Delivery,4,In Transit,2018-04-21 00:33:15,health_beauty,12.345896753029155,14.566929133858267,6.692913385826771,3.937007874015748,54,2018-04-21 00:33:15,2018-04-24 19:27:57,2018-04-24 18:19:48,1d3f38a44bc78323403edc862d8001e6,1653,1487,invalid_or_out_of_order_timestamps
35a9d77c1726583793af56bf3b88a060,47f127d696dedbcc985921e3304db01e,08633c14ef2db992c11f840f04fad4cd,292240272988cf78f82cd691b228601c,753453acc2ab70980c1572be16c4cfb9,08633c14ef2db992c11f840f04fad4cd,2,B2C,1,Delivery,4,In Transit,2018-06-30 16:01:43,sports_leisure,14.109596289176176,7.086614173228346,7.086614173228346,7.086614173228346,75,2018-06-30 16:01:43,2018-07-05 16:25:26,2018-07-04 14:24:00,753453acc2ab70980c1572be16c4cfb9,167,1454,invalid_or_out_of_order_timestamps
fddf93c94f0e5e01b922bf2b6ada8cf7,48300f948ed1d70ff6e5f733e30e5816,06a2c3af7b3aee5d69171b0e14f0ee87,433815e0c6b070fe32e4c615523846de,7dea06d4aabdb61b561a84c13ec11676,06a2c3af7b3aee5d69171b0e14f0ee87,2,B2C,1,Delivery,4,In Transit,2018-06-21 14:37:50,health_beauty,24.69179350605831,9.84251968503937,7.480314960629921,4.724409448818897,75,2018-06-21 14:37:50,2018-06-21 14:59:59,2018-06-21 13:09:00,7dea06d4aabdb61b561a84c13ec11676,381,1000,invalid_or_out_of_order_timestamps
1cd42b6f1a005bfaa8adbebbff40c25d,485a9b5ac4906bb7eaac99931164c87b,8444e55c1f13cd5c179851e5ca5ebd00,3a3eaa27404d482a1a4f0fc8897d03d8,4346ad9d11bac1699d9e6e10d5736779,8444e55c1f13cd5c179851e5ca5ebd00,2,B2C,1,Delivery,2,Processing,2017-08-09 12:56:51,watches_gifts,21.164394433764265,7.086614173228346,7.086614173228346,7.086614173228346,5,2017-08-09 12:56:51,2017-08-09 13:10:13,,4346ad9d11bac1699d9e6e10d5736779,1315,2333,excluded_first_pass_incomplete_origin_timeline
40d5fe28e926528893676afa249bef94,48761cfd8309604ddb00a812ae7d9473,65febd49fd28ec955651299159b1f527,ef546a9e08a36c4b877691daccbc4304,4aa1f32110cbeb6c40b0c0f368557803,65febd49fd28ec955651299159b1f527,2,B2C,1,Delivery,4,In Transit,2018-08-16 00:40:20,housewares,213.40764387378968,14.960629921259843,14.960629921259843,11.811023622047244,75,2018-08-16 00:40:20,2018-08-16 16:40:09,2018-08-16 12:41:00,4aa1f32110cbeb6c40b0c0f368557803,7,1653,invalid_or_out_of_order_timestamps
dccb28440ef1513cb8462838e5a8e1fd,4895f8a5926847fbac7dd72661f60dd0,7f7b8245c336066a1f9933c359f11d77,517fb4c38b2c35fd7c5b4eb8e8a37251,5aa47e4947fad63e026efcf382737b7f,7f7b8245c336066a1f9933c359f11d77,2,B2C,3,Pickup,4,In Transit,2018-07-30 16:39:18,health_beauty,39.15412970246389,7.480314960629921,7.086614173228346,4.330708661417323,5,2018-07-30 16:39:18,2018-08-01 16:31:37,2018-07-31 14:05:00,5aa47e4947fad63e026efcf382737b7f,1594,2184,invalid_or_out_of_order_timestamps
5b112d841cc1508a8741bdcd28091f17,48b4f1f96d5ae13b404fe7d041a8d393,06a2c3af7b3aee5d69171b0e14f0ee87,77151da438a727054ce6430fd175793a,781c7fbc90131602c73f721c69de73f2,06a2c3af7b3aee5d69171b0e14f0ee87,2,B2C,1,Delivery,4,In Transit,2018-08-09 13:41:59,health_beauty,12.345896753029155,7.480314960629921,5.118110236220472,4.724409448818897,75,2018-08-09 13:41:59,2018-08-09 14:35:22,2018-08-09 13:57:00,781c7fbc90131602c73f721c69de73f2,381,185,invalid_or_out_of_order_timestamps
19df0724a61f5c0a89e5907f3ac47af6,48ddd457f76f31a99e60ac8007bc8b28,e0878efa0e0b7e5313ac0b43bc04c081,97fc5244045c01b3cf813cb86e6376e3,74a22d02f73866e4fe62dccb2c760a2d,e0878efa0e0b7e5313ac0b43bc04c081,2,B2C,1,Delivery,4,In Transit,2018-01-30 10:24:25,stationery,5.291098608441066,6.299212598425196,5.905511811023622,1.968503937007874,75,2018-01-30 10:24:25,2018-02-04 23:31:38,2018-01-31 17:59:31,74a22d02f73866e4fe62dccb2c760a2d,195,65,invalid_or_out_of_order_timestamps
dc58fc3626f85ea6a378891d3863cb7f,490291524fddde2b31c2e6bec3d9e6da,86ccac0b835037332a596a33b6949ee1,ea2ba2a668051e4b78923fc0ef607f86,ac1cc7f78641b68413edd9742dd16abe,86ccac0b835037332a596a33b6949ee1,2,B2C,2,SmartLocker,2,Processing,2017-04-14 22:40:54,watches_gifts,17.63699536147022,8.661417322834646,7.874015748031496,3.149606299212598,355,2017-04-14 22:40:54,2017-05-13 02:45:06,,ac1cc7f78641b68413edd9742dd16abe,2957,72,excluded_first_pass_incomplete_origin_timeline
f0b0977dfbe059519d215886e8148f13,497ce9c1558c455c54cdc09e3f5e961a,6560211a19b47992c3666cc44a7e94c0,a311ee3ace919e91f7bfe39b98976f57,8aa3d3adeb6cd2fb1419a3b60166eedf,6560211a19b47992c3666cc44a7e94c0,2,B2C,1,Delivery,4,In Transit,2018-04-21 11:52:23,watches_gifts,8.81849768073511,6.299212598425196,4.330708661417323,1.0,5,2018-04-21 11:52:23,2018-04-24 18:33:23,2018-04-23 22:39:29,8aa3d3adeb6cd2fb1419a3b60166eedf,1566,1315,invalid_or_out_of_order_timestamps
0c878fa30cb45bd1b76b304e29e9250c,4981c013f7c47eaf4c82b5d2f0a30e7f,b499c00f28f4b7069ff6550af8c1348a,e315cb38486c79c233830e4e50dc65b3,3f129a2fbff3c0524d552bb38d23c11d,b499c00f28f4b7069ff6550af8c1348a,2,B2C,1,Delivery,2,Processing,2017-02-26 16:15:49,luggage_accessories,15.873295825323199,7.874015748031496,7.874015748031496,1.968503937007874,355,2017-02-26 16:15:49,2017-02-26 16:25:17,,3f129a2fbff3c0524d552bb38d23c11d,2956,789,excluded_first_pass_incomplete_origin_timeline
5504547b39235f208db8ba3479f026d4,49b25de91ca7ebe3b4b740b332b5e0a0,b2a6d334e2833acea353624840e25a0e,00bd25230af840df218e6902df6ac894,c55681552ac6922a276fb013d773881b,b2a6d334e2833acea353624840e25a0e,2,B2C,1,Delivery,4,In Transit,2018-01-29 10:15:59,construction_tools_safety,21.164394433764265,6.299212598425196,5.118110236220472,3.937007874015748,75,2018-01-29 10:15:59,2018-02-03 23:31:46,2018-02-01 13:35:49,c55681552ac6922a276fb013d773881b,2329,767,invalid_or_out_of_order_timestamps
4787721a9bbd5a028ddde5d651503f70,49c534c4015249b8c5faf61de763c6e8,1554a68530182680ad5c8b042c3ab563,e77388513eea246317ea08bd3dd9062a,0feedc188e1e6a038f905a4166de6458,1554a68530182680ad5c8b042c3ab563,2,B2C,1,Delivery,4,In Transit,2017-07-30 13:17:00,furniture_decor,63.493183301292795,13.385826771653543,11.023622047244094,2.3622047244094486,5,2017-07-30 13:17:00,2017-08-02 08:33:32,2017-08-01 22:12:50,0feedc188e1e6a038f905a4166de6458,1315,1571,invalid_or_out_of_order_timestamps
f9c43e3980765a11af8dcf8c27e080a3,49ed07bff8d01accb7ead0923ee6d91d,e8b4225284fbb02d16f200513f1f395d,79a0a48f090029fdb61ab96f1c7127b0,5f96ec83805d059fcff96db83a407338,e8b4225284fbb02d16f200513f1f395d,2,B2C,1,Delivery,4,In Transit,2018-06-04 13:25:25,baby,291.0104234642586,17.322834645669293,13.779527559055119,12.598425196850393,367,2018-06-04 13:25:25,2018-06-04 13:51:36,2018-06-04 13:27:00,5f96ec83805d059fcff96db83a407338,2161,1614,invalid_or_out_of_order_timestamps
744cb8168eb953c38cfd78decdbe4d0c,4a444b385541349263bc8ab5a26a54c4,e9779976487b77c6d4ac45f75ec7afe9,4e6049d06b37e851ef393c27efc23a69,7f072e96426514851a55c862905dd43a,e9779976487b77c6d4ac45f75ec7afe9,2,B2C,1,Delivery,2,Processing,2017-08-15 10:22:51,health_beauty,8.289387819891004,7.480314960629921,6.692913385826771,5.511811023622047,355,2017-08-15 10:22:51,2017-08-16 03:25:45,,7f072e96426514851a55c862905dd43a,2943,1286,excluded_first_pass_incomplete_origin_timeline
ebfe2994815755cdb000702844774264,4a500df6bccc8012825a767ea8d04a28,b19f3ca2ea475913750f25a5c37c8d8f,56df129e93c8aa3737ae0ddf7d837459,0c6adab7ffd144f49033bd18fc6f57fd,b19f3ca2ea475913750f25a5c37c8d8f,2,B2C,1,Delivery,2,Processing,2017-10-11 23:22:26,stationery,282.1919257835235,19.68503937007874,6.299212598425196,3.543307086614173,75,2017-10-11 23:22:26,2017-10-11 23:35:59,,0c6adab7ffd144f49033bd18fc6f57fd,204,3,excluded_first_pass_incomplete_origin_timeline
24e4e5b5f83a55958847c858e412466f,4a63bdb264d95eae86109b24b4880aee,fe49ee029e61e789a1f3a5525f57ba8d,e3ecae2c1c7408b84d64573d0f264d78,f1479c7c44f47c368c1a75e0f33d27f1,fe49ee029e61e789a1f3a5525f57ba8d,2,B2C,1,Delivery,2,Processing,2018-03-26 11:59:06,baby,17.63699536147022,7.874015748031496,7.874015748031496,7.874015748031496,75,2018-03-26 11:59:06,2018-03-26 19:50:10,,f1479c7c44f47c368c1a75e0f33d27f1,58,1289,excluded_first_pass_incomplete_origin_timeline
415628952e0d559b97f9af8c7b282095,4a6f0e75398881152007f6ab2d3f5159,7caa63f175b1cecbfaadd8b5ab9998c7,2e457d0dfc95e440c3d8f70b5bb705d6,ea055175806fa3e57abaf486ef8b3ccd,7caa63f175b1cecbfaadd8b5ab9998c7,2,B2C,1,Delivery,2,Processing,2018-06-10 09:04:06,bed_bath_table,17.63699536147022,23.62204724409449,15.748031496062993,1.968503937007874,5,2018-06-10 09:04:06,2018-06-10 10:30:32,,ea055175806fa3e57abaf486ef8b3ccd,1337,1996,excluded_first_pass_incomplete_origin_timeline
e1943e2fea2252ce86abd3cb256e1eb3,4aa353cc7496d36dad27d939dfdfe59e,2eb70248d66e0e3ef83659f71b244378,2a8da2a879305eff063b850d75415039,fa01fa662a8f7979f5ee6ea6a4e4c190,2eb70248d66e0e3ef83659f71b244378,2,B2C,1,Delivery,2,Processing,2018-03-26 00:13:51,baby,33.51029118679342,11.417322834645669,9.448818897637794,10.236220472440944,75,2018-03-26 00:13:51,2018-03-26 00:30:29,,fa01fa662a8f7979f5ee6ea6a4e4c190,715,191,excluded_first_pass_incomplete_origin_timeline
4a184f9bb152516185fe3476436f4930,4abc7b5330425bcf9c2f7f48151a88c0,b39d7fe263ef469605dbb32608aee0af,d1568f1104d2015dc70bdf7d9ab88dd2,93b52b7591ca73fc44cdac70146a1b0d,b39d7fe263ef469605dbb32608aee0af,2,B2C,1,Delivery,4,In Transit,2018-07-31 21:05:49,bed_bath_table,0.0,11.811023622047244,11.811023622047244,9.84251968503937,5,2018-07-31 21:05:49,2018-07-31 21:40:18,2018-08-01 16:00:00,93b52b7591ca73fc44cdac70146a1b0d,1509,725,invalid_dimensions_or_weight
122c79ff50375986b91b4f0e81e85e1e,4ac657f0949f8f58a10b48c192df0b4e,41b14765bd56c8ad10971074380f9c0c,92504252be756b023437fbe7e6db9463,8189b4181f6a26f256555e3ea07f7ec3,41b14765bd56c8ad10971074380f9c0c,2,B2C,1,Delivery,4,In Transit,2018-07-05 13:15:27,computers_accessories,35.732552602338664,11.811023622047244,6.299212598425196,5.905511811023622,75,2018-07-05 13:15:27,2018-07-05 16:09:18,2018-07-05 14:48:00,8189b4181f6a26f256555e3ea07f7ec3,789,1966,invalid_or_out_of_order_timestamps
a5e1643e22835159989f06b60d2e4580,4ac6cfb47c51ac043927b84975d1a62d,f3da5b2ff499efb8d4a6d371d175d7dd,06c5c4b0292effa4b19173210ffafb33,0a018a3d9e007d7a9e927f7b4bd4fad1,f3da5b2ff499efb8d4a6d371d175d7dd,2,B2C,3,Pickup,4,In Transit,2018-07-03 18:19:30,luggage_accessories,3.527399072294044,13.779527559055119,7.874015748031496,3.937007874015748,367,2018-07-03 18:19:30,2018-07-05 17:03:19,2018-07-05 12:45:00,0a018a3d9e007d7a9e927f7b4bd4fad1,2065,1347,invalid_or_out_of_order_timestamps
